Site ,Treatment ,Quadrat/Chamber #,Replicate #,PLOT,NDRE,NDVI,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,,,,,,,,,,,,,
IM,PU,CH2,4,13,0.2264,0.6841,20.723,32.854,6.163,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,57,0.2381,0.7022,0.2104,0.6756,0.0055,0.0043,0.0244,0.0063,,,,,,,,,,,,,
IM,PU,CH2,5,14,0.2191,0.6445,20.827,32.518,7.028,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.2344,0.6596,0.2019,0.625,0.0075,0.0093,0.0343,0.0145,,,,,,,,,,,,,
IM,PU,CH2,6,15,0.2262,0.6451,20.726,32.844,7.085,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,40,0.242,0.6587,0.2131,0.6346,0.0061,0.0067,0.0271,0.0103,,,,,,,,,,,,,
IM,PU,CH2,7,16,0.2416,0.7158,20.512,33.579,5.562,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,48,0.2574,0.7293,0.2334,0.6998,0.0053,0.0076,0.022,0.0106,,,,,,,,,,,,,
IM,PU,CH2,8,17,0.2411,0.7286,20.518,33.556,5.268,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,62,0.2519,0.742,0.2324,0.7209,0.0045,0.0041,0.0185,0.0056,,,,,,,,,,,,,
IM,PU,CH3,1,19,0.2215,0.7352,20.793,32.627,4.98,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,47,0.2361,0.7578,0.207,0.7042,0.0068,0.0135,0.0306,0.0184,,,,,,,,,,,,,
IM,PU,CH3,2,20,0.2282,0.6882,20.697,32.938,6.083,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,38,0.2371,0.7005,0.2197,0.6774,0.0046,0.0058,0.02,0.0085,,,,,,,,,,,,,
IM,PU,CH3,3,21,0.2261,0.7162,20.726,32.841,5.431,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.2347,0.722,0.2173,0.7052,0.0034,0.0039,0.0152,0.0055,,,,,,,,,,,,,
IM,PU,CH3,4,22,0.2266,0.7021,20.721,32.86,5.752,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,48,0.2381,0.7268,0.2174,0.6897,0.0042,0.0075,0.0185,0.0106,,,,,,,,,,,,,
IM,PU,CH3,5,23,0.2167,0.7134,20.861,32.403,5.42,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,39,0.2255,0.7232,0.211,0.7068,0.0034,0.0035,0.0157,0.0049,,,,,,,,,,,,,
IM,PU,CH3,6,24,0.2416,0.7684,20.51,33.582,4.399,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,40,0.251,0.7778,0.2339,0.7482,0.004,0.0059,0.0167,0.0077,,,,,,,,,,,,,
IM,PU,CH3,7,25,0.2397,0.7466,20.537,33.489,4.859,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,54,0.2465,0.775,0.2276,0.7298,0.0041,0.0095,0.0172,0.0127,,,,,,,,,,,,,
IM,PU,CH3,8,26,0.2403,0.76,20.529,33.516,4.57,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,51,0.2477,0.7693,0.2305,0.7437,0.0039,0.006,0.0163,0.0078,,,,,,,,,,,,,
IM,PU,Q1,1,28,0.2734,0.772,20.084,35.201,4.531,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,50,0.2892,0.7894,0.2589,0.7435,0.0056,0.012,0.0206,0.0155,,,,,,,,,,,,,
IM,PU,Q1,2,29,0.1837,0.4764,21.35,30.965,10.994,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,48,0.2041,0.517,0.1494,0.3819,0.0133,0.039,0.0722,0.0818,,,,,,,,,,,,,
IM,PU,Q1,3,30,0.1623,0.3901,21.679,30.081,13.202,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,45,0.1827,0.4285,0.139,0.3374,0.0089,0.0235,0.0551,0.0602,,,,,,,,,,,,,
IM,PU,Q1,4,31,0.1434,0.246,21.981,29.342,17.755,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,61,0.1673,0.2787,0.1259,0.23,0.0083,0.0085,0.0577,0.0347,,,,,,,,,,,,,
IM,PU,Q1,5,32,0.164,0.3427,21.651,30.149,14.76,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,52,0.1814,0.3626,0.1489,0.3131,0.0071,0.0104,0.0431,0.0303,,,,,,,,,,,,,
IM,PU,Q1,6,33,0.1942,0.5279,21.19,31.404,9.71,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,54,0.2062,0.557,0.1796,0.4581,0.0058,0.0218,0.03,0.0413,,,,,,,,,,,,,
IM,PU,Q1,7,34,0.175,0.4997,21.48,30.595,10.208,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,40,0.1846,0.5191,0.1603,0.4759,0.0055,0.0113,0.0313,0.0227,,,,,,,,,,,,,
IM,PU,Q1,8,35,0.18,0.445,21.405,30.801,11.831,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.1948,0.4613,0.1634,0.4275,0.0064,0.0097,0.0358,0.0218,,,,,,,,,,,,,
IM,PU,Q2,1,37,0.1703,0.3714,21.552,30.404,13.936,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,43,0.1836,0.3952,0.1591,0.355,0.0059,0.0096,0.0345,0.0259,,,,,,,,,,,,,
IM,PU,Q2,2,38,0.2015,0.4477,21.082,31.728,12.108,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,54,0.2205,0.4925,0.1783,0.3978,0.0098,0.0243,0.0488,0.0543,,,,,,,,,,,,,
IM,PU,Q2,3,39,0.2589,0.6455,20.276,34.445,7.423,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,50,0.2721,0.6682,0.2454,0.6124,0.0058,0.0164,0.0224,0.0255,,,,,,,,,,,,,
IM,PU,Q2,4,40,0.2395,0.5966,20.541,33.478,8.457,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,49,0.2549,0.6109,0.221,0.5844,0.0067,0.0054,0.0279,0.009,,,,,,,,,,,,,
IM,PU,Q2,5,41,0.2257,0.6598,20.734,32.823,6.726,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,52,0.257,0.6742,0.2094,0.6477,0.0086,0.0057,0.0381,0.0086,,,,,,,,,,,,,
IM,PU,Q2,6,42,0.2096,0.661,20.964,32.084,6.548,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,47,0.2238,0.6703,0.197,0.649,0.0061,0.0044,0.0291,0.0066,,,,,,,,,,,,,
IM,PU,Q2,7,43,0.2061,0.6667,21.014,31.928,6.384,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,37,0.2183,0.6755,0.1929,0.6578,0.006,0.0042,0.029,0.0064,,,,,,,,,,,,,
IM,PU,Q2,8,44,0.2053,0.6727,21.026,31.891,6.244,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,47,0.2169,0.6901,0.1952,0.647,0.0052,0.013,0.0254,0.0193,,,,,,,,,,,,,
IM,PU,Q3,1,46,0.251,0.7224,20.382,34.047,5.494,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,38,0.264,0.7775,0.2367,0.6459,0.006,0.028,0.0239,0.0387,,,,,,,,,,,,,
IM,PU,Q3,2,47,0.2672,0.7849,20.166,34.873,4.204,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,50,0.281,0.8082,0.2537,0.7677,0.0063,0.0093,0.0234,0.0118,,,,,,,,,,,,,
IM,PU,Q3,3,48,0.2514,0.7161,20.377,34.068,5.636,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,43,0.2649,0.7452,0.2394,0.6958,0.0063,0.0099,0.0251,0.0139,,,,,,,,,,,,,
IM,PU,Q3,4,49,0.2436,0.7469,20.484,33.678,4.879,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,51,0.2547,0.7538,0.2329,0.7386,0.0052,0.0036,0.0214,0.0049,,,,,,,,,,,,,
IM,PU,Q3,5,50,0.2305,0.6966,20.665,33.048,5.909,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,45,0.2439,0.704,0.2208,0.6884,0.0059,0.0033,0.0258,0.0047,,,,,,,,,,,,,
IM,PU,Q3,6,51,0.211,0.6369,20.944,32.146,7.133,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,52,0.2292,0.674,0.1935,0.609,0.0078,0.0173,0.0368,0.0271,,,,,,,,,,,,,
IM,PU,Q3,7,52,0.2216,0.6857,20.792,32.63,6.084,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,40,0.2339,0.6965,0.203,0.6751,0.0074,0.0049,0.0332,0.0072,,,,,,,,,,,,,
IM,PU,Q3,8,53,0.2411,0.7177,20.518,33.559,5.515,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,46,0.2586,0.7345,0.2271,0.6929,0.0075,0.0098,0.0313,0.0137,,,,,,,,,,,,,
IM,PU,Q4,1,55,0.2216,0.551,20.791,32.632,9.448,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,44,0.2323,0.5675,0.2078,0.5146,0.0053,0.0093,0.0238,0.0169,,,,,,,,,,,,,
IM,PU,Q4,2,56,0.2314,0.6731,20.653,33.088,6.465,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,43,0.247,0.6813,0.2182,0.6572,0.0059,0.0046,0.0256,0.0069,,,,,,,,,,,,,
IM,PU,Q4,3,57,0.2151,0.6105,20.885,32.332,7.818,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,42,0.2309,0.6221,0.1982,0.5994,0.0075,0.0048,0.0346,0.0079,,,,,,,,,,,,,
IM,PU,Q4,4,58,0.2152,0.6563,20.882,32.34,6.711,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.2367,0.6686,0.1902,0.637,0.0076,0.0059,0.0353,0.0089,,,,,,,,,,,,,
IM,PU,Q4,5,59,0.2123,0.659,20.925,32.205,6.618,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,53,0.2268,0.6671,0.1958,0.6503,0.0062,0.004,0.0294,0.0061,,,,,,,,,,,,,
IM,PU,Q4,6,60,0.2036,0.6052,21.051,31.813,7.824,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,38,0.2107,0.6169,0.1945,0.588,0.0041,0.0062,0.0202,0.0103,,,,,,,,,,,,,
IM,PU,Q4,7,61,0.2116,0.5854,20.935,32.174,8.412,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,34,0.2266,0.5948,0.1963,0.5711,0.0072,0.0052,0.034,0.0089,,,,,,,,,,,,,
IM,PU,Q4,8,62,0.2368,0.6878,20.578,33.349,6.169,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,44,0.2549,0.7063,0.2164,0.6651,0.0077,0.009,0.0324,0.0131,,,,,,,,,,,,,
IM,PU,Q5,1,64,0.1991,0.5753,21.118,31.619,8.524,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.2221,0.5919,0.1814,0.5608,0.0082,0.0069,0.0412,0.012,,,,,,,,,,,,,
IM,PU,Q5,2,65,0.2102,0.6069,20.956,32.109,7.855,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,47,0.2287,0.6175,0.1974,0.5961,0.007,0.0055,0.0333,0.0091,,,,,,,,,,,,,
IM,PU,Q5,3,66,0.1771,0.4771,21.448,30.686,10.864,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,49,0.1951,0.4958,0.159,0.4645,0.009,0.0072,0.0507,0.015,,,,,,,,,,,,,
IM,PU,Q5,4,67,0.172,0.5045,21.527,30.471,10.035,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,47,0.1837,0.5157,0.1502,0.4919,0.0064,0.0052,0.0372,0.0104,,,,,,,,,,,,,
IM,PU,Q5,5,68,0.181,0.4955,21.389,30.844,10.404,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,42,0.1944,0.5071,0.1682,0.485,0.0057,0.0051,0.0316,0.0102,,,,,,,,,,,,,
IM,PU,Q5,6,69,0.2049,0.5406,21.032,31.874,9.504,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,40,0.2195,0.5672,0.1945,0.5253,0.0056,0.0073,0.0271,0.0135,,,,,,,,,,,,,
IM,PU,Q5,7,70,0.2014,0.5371,21.083,31.718,9.551,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,45,0.2083,0.5431,0.1937,0.5298,0.0035,0.0029,0.0172,0.0055,,,,,,,,,,,,,
IM,PU,Q5,8,71,0.2105,0.5697,20.951,32.121,8.805,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,56,0.2258,0.5781,0.1976,0.5635,0.0052,0.004,0.0247,0.0071,,,,,,,,,,,,,
IM,PU,Q6,1,73,0.2244,0.7191,20.752,32.76,5.353,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,42,0.2459,0.7361,0.2137,0.7045,0.0062,0.0073,0.0279,0.0101,,,,,,,,,,,,,
IM,PU,Q6,2,74,0.2099,0.6362,20.96,32.099,7.136,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,65,0.2311,0.6561,0.1844,0.6158,0.0094,0.0096,0.0446,0.0152,,,,,,,,,,,,,
IM,PU,Q6,3,75,0.2086,0.6136,20.978,32.04,7.671,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,54,0.2218,0.6269,0.1938,0.6042,0.0063,0.005,0.0302,0.0081,,,,,,,,,,,,,
IM,PU,Q6,4,76,0.216,0.6339,20.871,32.375,7.255,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,50,0.2316,0.6462,0.2037,0.6156,0.006,0.0056,0.0278,0.0088,,,,,,,,,,,,,
IM,PU,Q6,5,77,0.2048,0.5761,21.034,31.871,8.573,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.2284,0.6419,0.1842,0.5416,0.0085,0.0171,0.0413,0.0297,,,,,,,,,,,,,
IM,PU,Q6,6,78,0.205,0.5528,21.031,31.877,9.18,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,54,0.2187,0.564,0.1935,0.5425,0.0063,0.0045,0.0306,0.0082,,,,,,,,,,,,,
IM,PU,Q6,7,79,0.2021,0.5885,21.074,31.747,8.224,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,36,0.2167,0.5953,0.1917,0.5779,0.0051,0.0036,0.0253,0.0062,,,,,,,,,,,,,
IM,PU,Q6,8,80,0.1855,0.569,21.32,31.034,8.525,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,42,0.2016,0.5849,0.1716,0.5526,0.0061,0.006,0.0331,0.0105,,,,,,,,,,,,,
IM,PU,Q7,1,82,0.3223,0.6616,19.477,38.089,7.748,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,39,0.3962,0.685,0.2714,0.5976,0.0329,0.0163,0.1021,0.0246,,,,,,,,,,,,,
IM,PU,Q7,2,83,0.2313,0.7078,20.654,33.089,5.663,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,36,0.2543,0.7363,0.2159,0.6782,0.0075,0.0153,0.0325,0.0216,,,,,,,,,,,,,
IM,PU,Q7,3,84,0.2266,0.6211,20.721,32.866,7.682,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,40,0.2474,0.6562,0.2091,0.5994,0.0083,0.0115,0.0366,0.0186,,,,,,,,,,,,,
IM,PU,Q7,4,85,0.2286,0.6101,20.693,32.958,7.981,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,67,0.2439,0.621,0.2121,0.5995,0.0077,0.0051,0.0338,0.0083,,,,,,,,,,,,,
IM,PU,Q7,5,86,0.2257,0.6713,20.733,32.821,6.456,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,41,0.2416,0.6831,0.21,0.653,0.0057,0.0066,0.0253,0.0098,,,,,,,,,,,,,
IM,PU,Q7,6,87,0.2026,0.5972,21.066,31.771,8.013,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,32,0.2167,0.6101,0.1865,0.5852,0.0059,0.0069,0.0292,0.0115,,,,,,,,,,,,,
IM,PU,Q7,7,88,0.21,0.6421,20.958,32.1,6.996,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,47,0.225,0.6592,0.1937,0.6173,0.0063,0.0105,0.0301,0.0164,,,,,,,,,,,,,
IM,PU,Q7,8,89,0.1947,0.624,21.183,31.427,7.275,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,48,0.2095,0.6378,0.1808,0.6104,0.0064,0.0063,0.033,0.01,,,,,,,,,,,,,
IM,PU,Q8,1,91,0.15,0.3368,21.874,29.595,14.682,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,55,0.1661,0.3528,0.1357,0.323,0.0076,0.0078,0.0509,0.0232,,,,,,,,,,,,,
IM,PU,Q8,2,92,0.2239,0.6444,20.759,32.736,7.079,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,45,0.2366,0.6595,0.2075,0.6269,0.0061,0.0081,0.0273,0.0126,,,,,,,,,,,,,
IM,PU,Q8,3,93,0.1973,0.5541,21.145,31.539,9.047,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,54,0.2166,0.5785,0.1826,0.5421,0.0077,0.0074,0.0392,0.0134,,,,,,,,,,,,,
IM,PU,Q8,4,94,0.1797,0.6112,21.408,30.79,7.43,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,46,0.193,0.6257,0.1639,0.6005,0.0056,0.0063,0.0311,0.0103,,,,,,,,,,,,,
IM,PU,Q8,5,95,0.1874,0.5969,21.292,31.114,7.86,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,44,0.2017,0.6342,0.1737,0.552,0.0069,0.0212,0.0367,0.0356,,,,,,,,,,,,,
IM,PU,Q8,6,96,0.1776,0.5414,21.44,30.706,9.134,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,50,0.1937,0.5616,0.1638,0.5237,0.0079,0.0086,0.0444,0.0158,,,,,,,,,,,,,
IM,PU,Q8,7,97,0.1695,0.5371,21.566,30.371,9.145,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,38,0.1821,0.5502,0.1562,0.524,0.0067,0.0057,0.0397,0.0106,,,,,,,,,,,,,
IM,PU,Q8,8,98,0.1754,0.531,21.474,30.613,9.379,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,13:26:07,61,0.1884,0.546,0.161,0.5127,0.0061,0.0065,0.0345,0.0123,,,,,,,,,,,,,
IM,PR,Q1,1,1,0.2444,0.7156,20.473,33.719,5.592,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,38,0.2609,0.7327,0.2271,0.6756,0.008,0.0135,0.0326,0.0189,,,,,,,,,,,,,
IM,PR,Q1,2,2,0.2528,0.7828,20.358,34.136,4.159,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,46,0.2669,0.7959,0.2349,0.7687,0.0062,0.0076,0.0244,0.0097,,,,,,,,,,,,,
IM,PR,Q1,3,3,0.2421,0.7346,20.504,33.604,5.142,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,38,0.2498,0.7425,0.2323,0.7268,0.0042,0.0039,0.0175,0.0053,,,,,,,,,,,,,
IM,PR,Q1,4,4,0.2693,0.8157,20.137,34.984,3.55,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,65,0.2765,0.8223,0.2577,0.8066,0.0041,0.0035,0.0153,0.0043,,,,,,,,,,,,,
IM,PR,Q1,5,5,0.2641,0.7837,20.207,34.709,4.209,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,56,0.2745,0.8018,0.252,0.7692,0.0038,0.007,0.0144,0.0089,,,,,,,,,,,,,
IM,PR,Q1,6,6,0.2266,0.6606,20.72,32.864,6.716,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,45,0.2442,0.6921,0.2107,0.6462,0.0064,0.0104,0.0281,0.0158,,,,,,,,,,,,,
IM,PR,Q1,7,7,0.2119,0.6228,20.931,32.188,7.48,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,38,0.2283,0.6441,0.1908,0.5914,0.0082,0.0112,0.0386,0.018,,,,,,,,,,,,,
IM,PR,Q1,8,8,0.2318,0.7033,20.647,33.111,5.768,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,51,0.2507,0.713,0.2169,0.6939,0.0066,0.0038,0.0284,0.0053,,,,,,,,,,,,,
IM,PR,Q2,1,9,0.2102,0.515,20.955,32.111,10.287,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,35,0.2261,0.6046,0.1966,0.4797,0.0069,0.0259,0.0328,0.0504,,,,,,,,,,,,,
IM,PR,Q2,2,10,0.254,0.7267,20.342,34.195,5.412,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,44,0.2662,0.7405,0.2431,0.7071,0.0056,0.0063,0.0222,0.0087,,,,,,,,,,,,,
IM,PR,Q2,3,11,0.2271,0.6894,20.714,32.886,6.046,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,50,0.2417,0.7076,0.2124,0.6761,0.0075,0.0083,0.0329,0.012,,,,,,,,,,,,,
IM,PR,Q2,4,12,0.1943,0.5699,21.19,31.409,8.606,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,40,0.2109,0.5921,0.1791,0.5408,0.0081,0.0114,0.0416,0.0201,,,,,,,,,,,,,
IM,PR,Q2,5,13,0.2038,0.5922,21.049,31.825,8.15,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,59,0.2183,0.6073,0.1884,0.5675,0.0073,0.0107,0.0358,0.018,,,,,,,,,,,,,
IM,PR,Q2,6,14,0.2266,0.6342,20.721,32.862,7.355,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,50,0.2412,0.6446,0.2114,0.6204,0.0065,0.0056,0.0286,0.0089,,,,,,,,,,,,,
IM,PR,Q2,7,15,0.2261,0.6482,20.728,32.84,7.01,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,40,0.2436,0.6594,0.209,0.6291,0.0077,0.0062,0.0341,0.0095,,,,,,,,,,,,,
IM,PR,Q2,8,16,0.2193,0.6106,20.824,32.528,7.864,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,53,0.2415,0.6379,0.2015,0.5831,0.0076,0.0118,0.0348,0.0193,,,,,,,,,,,,,
IM,PR,Q3,1,17,0.2291,0.6603,20.685,32.981,6.748,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,43,0.2424,0.6776,0.2154,0.6484,0.0052,0.0045,0.0227,0.0069,,,,,,,,,,,,,
IM,PR,Q3,2,18,0.2354,0.6875,20.597,33.281,6.164,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,53,0.2518,0.7039,0.2158,0.6663,0.0069,0.0087,0.0291,0.0126,,,,,,,,,,,,,
IM,PR,Q3,3,19,0.2452,0.7148,20.462,33.758,5.615,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,42,0.2554,0.7371,0.2314,0.6683,0.0063,0.0151,0.0257,0.0211,,,,,,,,,,,,,
IM,PR,Q3,4,20,0.2025,0.5327,21.068,31.771,9.687,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,47,0.2226,0.5655,0.1819,0.5097,0.0097,0.0125,0.0478,0.0235,,,,,,,,,,,,,
IM,PR,Q3,5,21,0.2323,0.6348,20.64,33.135,7.402,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,36,0.2522,0.6509,0.2167,0.6126,0.0071,0.0094,0.0305,0.0148,,,,,,,,,,,,,
IM,PR,Q3,6,22,0.2449,0.7204,20.466,33.741,5.484,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,39,0.2572,0.738,0.2253,0.6948,0.0063,0.0112,0.0256,0.0155,,,,,,,,,,,,,
IM,PR,Q3,7,23,0.2413,0.7422,20.515,33.565,4.966,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,44,0.2503,0.7496,0.2311,0.7301,0.0046,0.0045,0.0192,0.0061,,,,,,,,,,,,,
IM,PR,Q3,8,24,0.2458,0.761,20.454,33.784,4.584,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,56,0.2564,0.7694,0.2372,0.752,0.0044,0.0037,0.0179,0.0049,,,,,,,,,,,,,
IM,PR,Q4,1,25,0.2735,0.7618,20.082,35.207,4.76,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,57,0.2879,0.7686,0.2599,0.7543,0.0066,0.0034,0.0243,0.0044,,,,,,,,,,,,,
IM,PR,Q4,2,26,0.2448,0.6787,20.468,33.739,6.458,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,54,0.2599,0.7113,0.2265,0.6497,0.0079,0.015,0.0324,0.0221,,,,,,,,,,,,,
IM,PR,Q4,3,27,0.2351,0.6818,20.601,33.267,6.295,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,51,0.2465,0.6893,0.2211,0.6735,0.006,0.0036,0.0255,0.0052,,,,,,,,,,,,,
IM,PR,Q4,4,28,0.2069,0.6045,21.003,31.963,7.88,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,42,0.2182,0.6215,0.1932,0.5864,0.0061,0.0086,0.0295,0.0142,,,,,,,,,,,,,
IM,PR,Q4,5,29,0.2492,0.6996,20.406,33.957,6.003,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,45,0.2644,0.7123,0.2379,0.6845,0.0055,0.0072,0.0221,0.0103,,,,,,,,,,,,,
IM,PR,Q4,6,30,0.2358,0.6273,20.591,33.301,7.626,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,41,0.2476,0.6387,0.219,0.6207,0.0061,0.0039,0.0258,0.0062,,,,,,,,,,,,,
IM,PR,Q4,7,31,0.2678,0.7223,20.157,34.905,5.629,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,50,0.2783,0.7379,0.2566,0.7039,0.0046,0.0078,0.0173,0.0109,,,,,,,,,,,,,
IM,PR,Q4,8,32,0.2513,0.7321,20.378,34.06,5.268,---.-------   ,---.-------   ,,---          ,---          ,22/07/2021,14:30:17,46,0.2624,0.7573,0.2428,0.7161,0.0038,0.0085,0.0151,0.0116,,,,,,,,,,,,,
