REGION,DATE,SITE,TREATMENT,QUAD,QUAD2,Written NDVI,PLOT,NDVI,NDRE,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,
Toolik,JULY 18 2018,IM,EX,C8.3,C8,0.5945,68,0.5945,0.2295,20.679,33.003,8.394,68.6244883,-149.3271383,875.8,0.8, GPS         ,18/07/2018,3:56:14,22,0.2397,0.6054,0.2169,0.5859,0.0064,0.0044,0.0281,0.0075,
Toolik,JULY 18 2018,IM,EX,C8.4,C8,0.6143,69,0.6143,0.2435,20.486,33.674,8.045,68.62449,-149.327145,876.5,0.8, GPS         ,18/07/2018,3:56:52,40,0.2616,0.6356,0.2268,0.5999,0.0085,0.0083,0.0351,0.0135,
Toolik,JULY 18 2018,IM,EX,C8.5,C8,0.6241,70,0.6241,0.2311,20.657,33.08,7.655,68.6244916,-149.3271766,875.5,0.8, GPS         ,18/07/2018,3:57:08,14,0.2413,0.6372,0.2134,0.6152,0.0087,0.0062,0.0378,0.0099,
Toolik,JULY 18 2018,IM,EX,C8.6,C8,0.5996,71,0.5996,0.2222,20.783,32.656,8.174,68.6244916,-149.3271583,874.9,0.8, GPS         ,18/07/2018,3:57:55,11,0.2323,0.6069,0.2132,0.5913,0.0056,0.0039,0.025,0.0065,
Toolik,JULY 18 2018,IM,EX,C8.7,C8,0.5581,72,0.5581,0.2005,21.097,31.683,8.984,68.62449,-149.3271583,874.6,0.9, GPS         ,18/07/2018,3:58:14,21,0.2151,0.566,0.1823,0.5378,0.0083,0.0068,0.0414,0.0121,
Toolik,JULY 18 2018,IM,EX,C8.8,C8,0.5542,73,0.5542,0.2042,21.043,31.843,9.134,68.624485,-149.32715,875.5,0.9, GPS         ,18/07/2018,4:03:01,33,0.221,0.5657,0.191,0.5394,0.0076,0.0053,0.0372,0.0095,
Toolik,JULY 18 2018,IM,PR,C2.1,C2,0.6092,74,0.6092,0.2078,20.99,32.001,7.772,68.6243466,-149.3267466,873.6,0.9, GPS         ,18/07/2018,4:03:11,13,0.2174,0.6137,0.2021,0.6054,0.0044,0.0023,0.0211,0.0038,
Toolik,JULY 18 2018,IM,PR,C2.2,C2,0.6548,75,0.6548,0.2144,20.894,32.299,6.737,68.6243466,-149.326765,873.6,0.9, GPS         ,18/07/2018,4:03:18,16,0.2221,0.6647,0.2041,0.6489,0.0049,0.0049,0.0231,0.0075,
Toolik,JULY 18 2018,IM,PR,C2.3,C2,0.6651,76,0.6651,0.2204,20.809,32.575,6.551,68.6243466,-149.3267716,873.5,0.9, GPS         ,18/07/2018,4:03:23,13,0.233,0.6774,0.2094,0.6598,0.0062,0.005,0.0283,0.0075,
Toolik,JULY 18 2018,IM,PR,C2.4,C2,0.6818,77,0.6818,0.2192,20.824,32.52,6.154,68.624345,-149.3267783,873.4,0.9, GPS         ,18/07/2018,4:03:30,16,0.2265,0.6912,0.2136,0.6727,0.0032,0.0044,0.0148,0.0065,
Toolik,JULY 18 2018,IM,PR,C2.5,C2,0.67,78,0.67,0.2179,20.843,32.461,6.414,68.6243466,-149.3267766,873.3,0.9, GPS         ,18/07/2018,4:03:38,12,0.2276,0.6764,0.2123,0.6648,0.0042,0.0039,0.0195,0.0058,
Toolik,JULY 18 2018,IM,PR,C2.6,C2,0.6388,79,0.6388,0.2023,21.07,31.76,7.001,68.6243466,-149.3267733,873.4,0.9, GPS         ,18/07/2018,4:03:45,13,0.2099,0.647,0.1932,0.6244,0.0051,0.0063,0.0252,0.0099,
Toolik,JULY 18 2018,IM,PR,C2.7,C2,0.5609,80,0.5609,0.1977,21.139,31.555,8.877,68.6243466,-149.3267733,873.4,0.9, GPS         ,18/07/2018,4:03:52,14,0.2112,0.5745,0.1875,0.5407,0.0061,0.0089,0.0308,0.0159,
Toolik,JULY 18 2018,IM,PR,C2.8,C2,0.6051,81,0.6051,0.2039,21.047,31.829,7.831,68.624345,-149.3267683,873.5,0.9, GPS         ,18/07/2018,4:04:23,15,0.2194,0.6237,0.1908,0.5897,0.0072,0.0086,0.0355,0.0142,
Toolik,JULY 18 2018,IM,PR,C3.1,C3,0.6641,82,0.6641,0.2004,21.097,31.676,6.394,68.6243383,-149.3267683,873.8,0.9, GPS         ,18/07/2018,4:04:29,16,0.2104,0.6679,0.1926,0.6539,0.0042,0.0035,0.021,0.0053,
Toolik,JULY 18 2018,IM,PR,C3.2,C3,0.6438,83,0.6438,0.2065,21.009,31.943,6.921,68.6243383,-149.32676,873.4,0.9, GPS         ,18/07/2018,4:04:36,17,0.2182,0.6523,0.1914,0.6358,0.0057,0.0041,0.0275,0.0063,
Toolik,JULY 18 2018,IM,PR,C3.3,C3,0.637,84,0.637,0.2062,21.012,31.933,7.081,68.6243383,-149.3267683,873,0.9, GPS         ,18/07/2018,4:04:46,14,0.2125,0.6442,0.1937,0.6243,0.0047,0.0046,0.023,0.0072,
Toolik,JULY 18 2018,IM,PR,C3.4,C3,0.5865,85,0.5865,0.1936,21.2,31.379,8.178,68.6243383,-149.326765,873.2,0.9, GPS         ,18/07/2018,4:04:53,13,0.2044,0.5974,0.1778,0.5695,0.007,0.0079,0.0364,0.0134,
Toolik,JULY 18 2018,IM,PR,C3.5,C3,0.5435,86,0.5435,0.1901,21.252,31.226,9.236,68.6243383,-149.32676,873.1,0.9, GPS         ,18/07/2018,4:05:02,16,0.1988,0.5478,0.1798,0.5374,0.0048,0.003,0.0251,0.0055,
Toolik,JULY 18 2018,IM,PR,C3.6,C3,0.5212,87,0.5212,0.1807,21.393,30.831,9.704,68.6243366,-149.3267616,872.6,0.9, GPS         ,18/07/2018,4:05:09,15,0.1881,0.5288,0.1725,0.5124,0.0047,0.0045,0.0257,0.0086,
Toolik,JULY 18 2018,IM,PR,C3.7,C3,0.6055,88,0.6055,0.1897,21.257,31.214,7.67,68.6243366,-149.3267533,872.5,0.9, GPS         ,18/07/2018,4:05:17,13,0.2015,0.6117,0.1783,0.5991,0.0068,0.0043,0.0359,0.0071,
Toolik,JULY 18 2018,IM,PR,C3.8,C3,0.6074,89,0.6074,0.1954,21.173,31.457,7.682,68.6243383,-149.3267583,872.7,0.9, GPS         ,18/07/2018,4:05:50,17,0.2084,0.6158,0.1827,0.5941,0.007,0.0059,0.0356,0.0097,
Toolik,JULY 18 2018,IM,PR,C4.1,C4,0.642,90,0.642,0.2166,20.862,32.402,7.065,68.62432,-149.3267366,874.4,0.9, GPS         ,18/07/2018,4:05:57,18,0.2279,0.6524,0.2063,0.6327,0.006,0.0047,0.0275,0.0073,
Toolik,JULY 18 2018,IM,PR,C4.2,C4,0.6468,91,0.6468,0.211,20.944,32.147,6.895,68.62432,-149.326745,874.3,0.9, GPS         ,18/07/2018,4:06:03,15,0.2253,0.6581,0.1953,0.6357,0.0067,0.0058,0.0316,0.009,
Toolik,JULY 18 2018,IM,PR,C4.3,C4,0.5965,92,0.5965,0.1956,21.169,31.465,7.954,68.62432,-149.3267583,874.1,0.9, GPS         ,18/07/2018,4:06:09,12,0.2053,0.6086,0.1883,0.5883,0.0047,0.0058,0.0241,0.0097,
Toolik,JULY 18 2018,IM,PR,C4.4,C4,0.5686,93,0.5686,0.1953,21.174,31.454,8.651,68.6243183,-149.32677,873.6,0.9, GPS         ,18/07/2018,4:06:16,13,0.207,0.5766,0.1762,0.5605,0.0078,0.0053,0.0401,0.0093,
Toolik,JULY 18 2018,IM,PR,C4.5,C4,0.5796,94,0.5796,0.1918,21.226,31.302,8.33,68.6243183,-149.32677,873.4,0.9, GPS         ,18/07/2018,4:06:24,20,0.2014,0.5912,0.1768,0.5675,0.0061,0.0066,0.0319,0.0115,
Toolik,JULY 18 2018,IM,PR,C4.6,C4,0.5321,95,0.5321,0.1887,21.273,31.171,9.52,68.6243216,-149.32676,874,0.9, GPS         ,18/07/2018,4:06:31,17,0.2095,0.5503,0.1668,0.5206,0.0091,0.0088,0.0482,0.0165,
Toolik,JULY 18 2018,IM,PR,C4.7,C4,0.5422,96,0.5422,0.1932,21.205,31.363,9.311,68.6243216,-149.3267616,874,0.9, GPS         ,18/07/2018,4:06:40,21,0.2099,0.5744,0.174,0.519,0.0075,0.0159,0.0388,0.0293,
Toolik,JULY 18 2018,IM,PR,C4.8,C4,0.6505,97,0.6505,0.2106,20.949,32.126,6.803,68.6243233,-149.32675,874.2,0.9, GPS         ,18/07/2018,4:07:15,11,0.2157,0.6552,0.205,0.6464,0.0033,0.0027,0.0155,0.0042,
Toolik,JULY 18 2018,IM,PR,C5.1,C5,0.7158,98,0.7158,0.2284,20.694,32.949,5.458,68.62432,-149.3267866,870.9,0.9, GPS         ,18/07/2018,4:07:21,17,0.2395,0.7194,0.2204,0.7104,0.0039,0.0024,0.017,0.0034,
Toolik,JULY 18 2018,IM,PR,C5.2,C5,0.6886,99,0.6886,0.233,20.631,33.168,6.115,68.6243216,-149.3267683,870.8,0.9, GPS         ,18/07/2018,4:07:27,11,0.2473,0.7004,0.2137,0.6766,0.0082,0.006,0.0351,0.0087,
Toolik,JULY 18 2018,IM,PR,C5.3,C5,0.6512,100,0.6512,0.2416,20.512,33.582,7.093,68.62432,-149.32676,870.8,0.9, GPS         ,18/07/2018,4:07:34,13,0.2515,0.6599,0.2286,0.6424,0.0072,0.005,0.0299,0.0077,
Toolik,JULY 18 2018,IM,PR,C5.4,C5,0.6467,101,0.6467,0.2288,20.69,32.969,7.073,68.6243183,-149.3267683,871.1,0.8, GPS         ,18/07/2018,4:07:41,17,0.2454,0.6617,0.2106,0.6327,0.0091,0.0078,0.0399,0.012,
Toolik,JULY 18 2018,IM,PR,C5.5,C5,0.6831,102,0.6831,0.2418,20.508,33.591,6.324,68.6243183,-149.3267666,871.5,0.8, GPS         ,18/07/2018,4:07:49,17,0.2486,0.6897,0.2313,0.676,0.004,0.0037,0.0166,0.0054,
Toolik,JULY 18 2018,IM,PR,C5.6,C5,0.6575,103,0.6575,0.2236,20.764,32.725,6.763,68.6243183,-149.3267583,871.9,0.8, GPS         ,18/07/2018,4:07:58,12,0.238,0.6658,0.2053,0.6477,0.0093,0.0052,0.0416,0.008,
Toolik,JULY 18 2018,IM,PR,C5.7,C5,0.7109,104,0.7109,0.2316,20.65,33.097,5.593,68.6243166,-149.32675,872.4,0.8, GPS         ,18/07/2018,4:08:05,13,0.2421,0.7174,0.2245,0.7073,0.0049,0.0028,0.0213,0.0039,
Toolik,JULY 18 2018,IM,PR,C5.8,C5,0.7072,105,0.7072,0.2341,20.615,33.222,5.698,68.624315,-149.3267583,872.5,0.8, GPS         ,18/07/2018,4:09:09,16,0.2459,0.7141,0.2208,0.7006,0.0065,0.0037,0.0276,0.0052,
Toolik,JULY 18 2018,IM,PR,C6.1,C6,0.9621,106,0.6921,0.2192,20.826,32.522,5.918,68.6243166,-149.32674,872.9,0.8, GPS         ,18/07/2018,4:09:15,15,0.2306,0.6982,0.2031,0.6872,0.0074,0.0028,0.0338,0.004,
Toolik,JULY 18 2018,IM,PR,C6.2,C6,0.6641,107,0.6641,0.2221,20.784,32.657,6.592,68.6243133,-149.3267466,873.3,0.8, GPS         ,18/07/2018,4:09:24,17,0.2361,0.6713,0.2026,0.6523,0.0086,0.0039,0.0389,0.0059,
Toolik,JULY 18 2018,IM,PR,C6.3,C6,0.6946,108,0.6946,0.2279,20.702,32.928,5.935,68.6243116,-149.32677,873.6,0.8, GPS         ,18/07/2018,4:09:32,17,0.2372,0.7033,0.2112,0.6825,0.0076,0.0058,0.0334,0.0083,
Toolik,JULY 18 2018,IM,PR,C6.4,C6,0.7022,109,0.7022,0.2279,20.702,32.926,5.76,68.6243083,-149.326775,873.5,0.8, GPS         ,18/07/2018,4:09:40,15,0.2449,0.7083,0.2147,0.6964,0.0071,0.0031,0.031,0.0044,
Toolik,JULY 18 2018,IM,PR,C6.5,C6,0.7112,110,0.7112,0.2281,20.7,32.934,5.558,68.624305,-149.32678,873.5,0.8, GPS         ,18/07/2018,4:09:49,18,0.2416,0.717,0.2195,0.7038,0.0073,0.0033,0.0319,0.0047,
Toolik,JULY 18 2018,IM,PR,C6.6,C6,0.7344,111,0.7344,0.2363,20.585,33.325,5.104,68.6243033,-149.32678,873.4,0.8, GPS         ,18/07/2018,4:10:01,15,0.2479,0.7394,0.2202,0.7267,0.0074,0.0031,0.0313,0.0043,
Toolik,JULY 18 2018,IM,PR,C6.7,C6,0.7194,112,0.7194,0.2356,20.594,33.29,5.433,68.6243066,-149.326765,873.7,0.8, GPS         ,18/07/2018,4:10:13,17,0.2453,0.7324,0.2249,0.7095,0.0056,0.0062,0.0238,0.0087,
Toolik,JULY 18 2018,IM,PR,C6.8,C6,0.6583,113,0.6583,0.2235,20.764,32.72,6.741,68.6243083,-149.3267766,873.6,0.8, GPS         ,18/07/2018,4:11:02,17,0.2345,0.6712,0.2106,0.6454,0.0067,0.0062,0.0299,0.0094,
Toolik,JULY 18 2018,IM,PR,C7.1,C7,0.5857,114,0.5857,0.2008,21.093,31.692,8.28,68.624295,-149.3267833,872,0.8, GPS         ,18/07/2018,4:11:12,17,0.2112,0.5962,0.1872,0.5776,0.0063,0.0047,0.0314,0.008,
Toolik,JULY 18 2018,IM,PR,C7.2,C7,0.6459,115,0.6459,0.2151,20.884,32.335,6.957,68.6243,-149.3268,871.4,0.8, GPS         ,18/07/2018,4:11:18,17,0.2298,0.6541,0.2031,0.6409,0.0073,0.0034,0.0338,0.0052,
Toolik,JULY 18 2018,IM,PR,C7.3,C7,0.6325,116,0.6325,0.2092,20.969,32.065,7.219,68.6243016,-149.326795,871.2,0.8, GPS         ,18/07/2018,4:11:25,14,0.2206,0.6476,0.2023,0.6198,0.0052,0.0067,0.0248,0.0106,
Toolik,JULY 18 2018,IM,PR,C7.4,C7,0.6047,117,0.6047,0.2053,21.026,31.892,7.856,68.6243016,-149.3267916,871.4,0.8, GPS         ,18/07/2018,4:11:33,19,0.2133,0.6102,0.1974,0.5986,0.0052,0.0029,0.0253,0.0047,
Toolik,JULY 18 2018,IM,PR,C7.5,C7,0.5857,118,0.5857,0.1948,21.182,31.433,8.213,68.6242983,-149.3267883,871.2,0.8, GPS         ,18/07/2018,4:11:43,19,0.2122,0.6005,0.1717,0.5749,0.0088,0.0061,0.045,0.0103,
Toolik,JULY 18 2018,IM,PR,C7.6,C7,0.5842,119,0.5842,0.1921,21.221,31.318,8.22,68.624295,-149.3267683,871.3,0.8, GPS         ,18/07/2018,4:11:54,13,0.2056,0.6026,0.1794,0.5726,0.0077,0.0085,0.0401,0.0146,
Toolik,JULY 18 2018,IM,PR,C7.7,C7,0.6955,120,0.6955,0.2216,20.792,32.628,5.859,68.6242933,-149.3267666,871.2,0.8, GPS         ,18/07/2018,4:12:02,14,0.2318,0.7034,0.2131,0.6849,0.0057,0.0058,0.0259,0.0083,
Toolik,JULY 18 2018,IM,PR,C7.8,C7,0.7058,121,0.7058,0.2247,20.748,32.775,5.651,68.624295,-149.3267683,871.1,0.8, GPS         ,18/07/2018,4:12:29,22,0.237,0.7123,0.2147,0.6976,0.0069,0.0039,0.0308,0.0055,
Toolik,JULY 18 2018,IM,PR,C8.1,C8,0.5822,122,0.5822,0.2033,21.056,31.808,8.398,68.6242833,-149.326745,872.4,0.8, GPS         ,18/07/2018,4:12:35,20,0.2199,0.5921,0.1827,0.5719,0.0099,0.0054,0.0489,0.0092,
Toolik,JULY 18 2018,IM,PR,C8.2,C8,0.5948,123,0.5948,0.2086,20.978,32.039,8.141,68.6242866,-149.3267416,872.5,0.8, GPS         ,18/07/2018,4:12:43,13,0.2164,0.6002,0.2006,0.5897,0.0044,0.0027,0.0213,0.0046,
Toolik,JULY 18 2018,IM,PR,C8.3,C8,0.6081,124,0.6081,0.2085,20.979,32.037,7.807,68.6242883,-149.32674,872.5,0.8, GPS         ,18/07/2018,4:12:49,12,0.2235,0.6163,0.1956,0.6009,0.0071,0.0043,0.0338,0.0071,
Toolik,JULY 18 2018,IM,PR,C8.4,C8,0.6031,125,0.6031,0.1971,21.147,31.532,7.806,68.6242883,-149.3267433,872.8,0.8, GPS         ,18/07/2018,4:12:56,18,0.2092,0.6132,0.1864,0.5935,0.0058,0.0048,0.0297,0.008,
Toolik,JULY 18 2018,IM,PR,C8.5,C8,0.7104,126,0.7104,0.2199,20.815,32.551,5.512,68.6242916,-149.32675,872.8,0.8, GPS         ,18/07/2018,4:13:03,13,0.2281,0.7161,0.2107,0.7041,0.0042,0.0037,0.0193,0.0051,
Toolik,JULY 18 2018,IM,PR,C8.6,C8,0.7092,127,0.7092,0.2158,20.874,32.363,5.505,68.6242916,-149.3267516,872.7,0.8, GPS         ,18/07/2018,4:13:12,16,0.221,0.7134,0.2076,0.6992,0.0035,0.0036,0.016,0.0051,
Toolik,JULY 18 2018,IM,PR,C8.7,C8,0.7072,128,0.7072,0.2104,20.951,32.12,5.508,68.6242916,-149.326745,872.6,0.8, GPS         ,18/07/2018,4:13:21,15,0.2207,0.7166,0.2038,0.7032,0.0042,0.003,0.02,0.0042,
Toolik,JULY 18 2018,IM,PR,C8.8,C8,0.6569,,,,,,,,,,,,,,,,,,,,,,,
Toolik,JULY 20 2018,ST,EX,C1.1,C1,0.665,1,0.665,0.2087,20.978,32.048,6.447,68.6113383,-149.5565783,769.8,3, GPS         ,19/07/2018,22:16:33,30,0.2311,0.6788,0.18,0.651,0.0114,0.0064,0.0548,0.0096,
Toolik,JULY 20 2018,ST,EX,C1.2,C1,0.5769,2,0.5769,0.1894,21.264,31.204,8.372,68.6113816,-149.5566,772.9,1.6, GPS         ,19/07/2018,22:16:40,9,0.2036,0.5836,0.1668,0.5677,0.0116,0.0052,0.0615,0.009,
Toolik,JULY 20 2018,ST,EX,C1.3,C1,0.5792,3,0.5792,0.1942,21.193,31.413,8.369,68.6113766,-149.5565916,772.9,1.6, GPS         ,19/07/2018,22:16:47,8,0.2141,0.591,0.1698,0.5686,0.0135,0.0065,0.0694,0.0113,
Toolik,JULY 20 2018,ST,EX,C1.4,C1,0.5738,4,0.5738,0.1951,21.179,31.452,8.515,68.6113816,-149.5565783,775.3,1.6, GPS         ,19/07/2018,22:16:54,17,0.2138,0.5877,0.1589,0.5555,0.0133,0.008,0.068,0.014,
Toolik,JULY 20 2018,ST,EX,C1.5,C1,0.6051,5,0.6051,0.207,21.004,31.973,7.865,68.611385,-149.55657,776.8,1.4, GPS         ,19/07/2018,22:17:03,10,0.2231,0.6117,0.1833,0.5914,0.0127,0.0054,0.0614,0.0089,
Toolik,JULY 20 2018,ST,EX,C1.6,C1,0.5277,6,0.5277,0.1842,21.343,30.985,9.576,68.6113866,-149.55657,777.7,1.4, GPS         ,19/07/2018,22:17:11,11,0.212,0.5418,0.1629,0.5023,0.0137,0.0109,0.0745,0.0206,
Toolik,JULY 20 2018,ST,EX,C1.7,C1,0.5785,7,0.5785,0.2067,21.007,31.962,8.532,68.6113916,-149.5565766,777.5,1.4, GPS         ,19/07/2018,22:17:20,10,0.2313,0.59,0.1815,0.5595,0.0123,0.0076,0.0597,0.0132,
Toolik,JULY 20 2018,ST,EX,C1.8,C1,0.5611,8,0.5611,0.1822,21.375,30.915,8.686,68.611395,-149.556585,777.6,1.4, GPS         ,19/07/2018,22:18:14,12,0.213,0.5795,0.1338,0.5318,0.0197,0.0117,0.1082,0.0209,
Toolik,JULY 20 2018,ST,EX,C2.1,C2,0.5589,9,0.5589,0.2091,20.972,32.062,9.07,68.6113983,-149.5565866,780.3,1.5, GPS         ,19/07/2018,22:18:20,12,0.222,0.5692,0.1917,0.5514,0.008,0.0043,0.0381,0.0078,
Toolik,JULY 20 2018,ST,EX,C2.2,C2,0.6228,10,0.6228,0.1913,21.292,31.451,7.273,68.6114,-149.5565783,781.1,1.5, GPS         ,19/07/2018,22:18:27,12,0.2217,0.6416,-0.0058,0.5379,0.0603,0.0265,0.3152,0.0425,
Toolik,JULY 20 2018,ST,EX,C2.3,C2,0.6478,11,0.6478,0.2269,20.718,32.881,7.027,68.6114,-149.5565716,781.7,1.5, GPS         ,19/07/2018,22:18:36,14,0.242,0.6609,0.2087,0.6359,0.0108,0.0068,0.0476,0.0104,
Toolik,JULY 20 2018,ST,EX,C2.4,C2,0.6722,12,0.6722,0.2183,20.84,32.486,6.367,68.6113983,-149.5565683,781.4,1.5, GPS         ,19/07/2018,22:18:44,13,0.2423,0.6871,0.1989,0.6609,0.0121,0.0074,0.0555,0.0111,
Toolik,JULY 20 2018,ST,EX,C2.5,C2,0.6649,13,0.6649,0.2159,20.874,32.373,6.515,68.6113983,-149.556565,781.3,1.5, GPS         ,19/07/2018,22:18:52,15,0.2404,0.6839,0.2008,0.6522,0.0106,0.0074,0.0493,0.0112,
Toolik,JULY 20 2018,ST,EX,C2.6,C2,0.671,14,0.671,0.2175,20.852,32.451,6.387,68.6114,-149.5565683,780.1,1.5, GPS         ,19/07/2018,22:19:02,14,0.243,0.6842,0.1985,0.6619,0.0141,0.0071,0.0648,0.0106,
Toolik,JULY 20 2018,ST,EX,C2.7,C2,0.5508,15,0.5508,0.2027,21.066,31.784,9.206,68.6114066,-149.5565683,779,1.5, GPS         ,19/07/2018,22:19:14,15,0.2276,0.5664,0.1844,0.5261,0.0123,0.0094,0.0605,0.017,
Toolik,JULY 20 2018,ST,EX,C2.8,C2,0.5866,16,0.5866,0.2114,20.939,32.167,8.38,68.611415,-149.556585,779.4,1.5, GPS         ,19/07/2018,22:20:41,14,0.2341,0.6035,0.1961,0.5708,0.0102,0.0082,0.0482,0.0139,
Toolik,JULY 20 2018,ST,EX,C3.1,C3,0.6025,17,0.6025,0.2143,20.896,32.297,8.011,68.6113766,-149.5565766,777.2,1.5, GPS         ,19/07/2018,22:21:05,15,0.2261,0.61,0.1976,0.5927,0.008,0.0048,0.0373,0.008,
Toolik,JULY 20 2018,ST,EX,C3.2,C3,0.5186,18,0.5186,0.1852,21.327,31.024,9.834,68.6113633,-149.556565,779,1.5, GPS         ,19/07/2018,22:21:19,10,0.2004,0.5351,0.1691,0.5063,0.0111,0.0086,0.0597,0.0165,
Toolik,JULY 20 2018,ST,EX,C3.3,C3,0.3979,19,0.3979,0.1498,21.88,29.597,12.744,68.611365,-149.5565533,777.3,1.5, GPS         ,19/07/2018,22:21:31,13,0.1783,0.4197,0.1201,0.37,0.0161,0.0157,0.1074,0.0395,
Toolik,JULY 20 2018,ST,EX,C3.4,C3,0.4327,20,0.4327,0.1513,21.856,29.661,11.748,68.6113766,-149.5565883,776.6,1.5, GPS         ,19/07/2018,22:21:43,23,0.1849,0.4803,0.1093,0.3693,0.0179,0.0315,0.1184,0.0727,
Toolik,JULY 20 2018,ST,EX,C3.5,C3,0.6363,21,0.6363,0.1997,21.11,31.656,7.035,68.61139,-149.5565883,776.9,1.5, GPS         ,19/07/2018,22:21:53,13,0.2266,0.6592,0.1737,0.6259,0.0139,0.0087,0.0696,0.0136,
Toolik,JULY 20 2018,ST,EX,C3.6,C3,0.6154,22,0.6154,0.2061,21.016,31.933,7.601,68.611385,-149.556575,776.6,1.5, GPS         ,19/07/2018,22:22:08,12,0.2283,0.6243,0.1895,0.603,0.012,0.0065,0.0582,0.0106,
Toolik,JULY 20 2018,ST,EX,C3.7,C3,0.5558,23,0.5558,0.1847,21.342,31.04,8.852,68.6113866,-149.55657,776.7,1.5, GPS         ,19/07/2018,22:22:22,19,0.2342,0.577,0.1158,0.5166,0.0273,0.0155,0.1478,0.0279,
Toolik,JULY 20 2018,ST,EX,C3.8,C3,0.5808,24,0.5805,0.2018,21.079,31.745,8.424,68.6113966,-149.55656,776.8,1.6, GPS         ,19/07/2018,22:24:03,14,0.2222,0.6045,0.1805,0.5592,0.0128,0.0125,0.0634,0.0216,
Toolik,JULY 20 2018,ST,EX,C4.1,C4,0.6106,25,0.6106,0.2079,20.988,32.011,7.74,68.6113766,-149.5565083,774.2,1.6, GPS         ,19/07/2018,22:24:27,15,0.2269,0.6214,0.1926,0.5981,0.0079,0.0077,0.0379,0.0127,
Toolik,JULY 20 2018,ST,EX,C4.2,C4,0.5848,26,0.5848,0.2031,21.06,31.801,8.329,68.6113816,-149.5565383,775.4,0.9, GPS         ,19/07/2018,22:24:41,16,0.2248,0.5976,0.1783,0.5701,0.0126,0.0077,0.062,0.0132,
Toolik,JULY 20 2018,ST,EX,C4.3,C4,0.6076,27,0.6076,0.2075,20.994,31.993,7.808,68.61138,-149.5565433,776.5,0.9, GPS         ,19/07/2018,22:24:56,21,0.2324,0.6181,0.1921,0.5967,0.0088,0.005,0.0422,0.0082,
Toolik,JULY 20 2018,ST,EX,C4.4,C4,0.5808,28,0.5808,0.1874,21.292,31.116,8.25,68.6113866,-149.55654,777.2,0.9, GPS         ,19/07/2018,22:25:52,13,0.1994,0.5903,0.1678,0.563,0.0071,0.007,0.038,0.012,
Toolik,JULY 20 2018,ST,EX,C4.5,C4,0.3076,29,0.3076,0.1361,22.105,29.077,15.392,68.611395,-149.5565316,778.4,0.9, GPS         ,19/07/2018,22:26:06,17,0.1703,0.326,0.1016,0.2671,0.0186,0.0145,0.1364,0.047,
Toolik,JULY 20 2018,ST,EX,C4.6,C4,0.3753,30,0.3753,0.1496,21.882,29.588,13.439,68.6113866,-149.5565266,778.3,0.9, GPS         ,19/07/2018,22:26:21,6,0.17,0.3824,0.1255,0.358,0.0135,0.0082,0.0899,0.0219,
Toolik,JULY 20 2018,ST,EX,C4.7,C4,0.4398,31,0.4398,0.1627,21.676,30.113,11.711,68.61138,-149.5565216,778,0.9, GPS         ,19/07/2018,22:26:34,9,0.1954,0.4609,0.1271,0.4156,0.0185,0.0127,0.1135,0.0289,
Toolik,JULY 20 2018,ST,EX,C4.8,C4,0.5029,32,0.5029,0.1832,21.356,30.939,10.232,68.6113966,-149.5565083,777.8,0.9, GPS         ,19/07/2018,22:27:31,10,0.1962,0.5197,0.1718,0.4934,0.0082,0.0075,0.0448,0.0148,
Toolik,JULY 20 2018,ST,EX,C5.1,C5,0.6995,33,0.6995,0.252,20.369,34.096,6.029,68.611385,-149.55652,777.8,0.9, GPS         ,19/07/2018,22:28:06,19,0.2612,0.7075,0.2381,0.6887,0.0056,0.005,0.0224,0.0071,
Toolik,JULY 20 2018,ST,EX,C5.2,C5,0.6772,34,0.6722,0.239,20.548,33.46,6.559,68.6113966,-149.5565266,777.9,0.9, GPS         ,19/07/2018,22:28:19,14,0.253,0.6923,0.218,0.6534,0.0105,0.0111,0.0438,0.0166,
Toolik,JULY 20 2018,ST,EX,C5.3,C5,0.602,35,0.602,0.175,21.601,30.868,7.593,68.6113966,-149.5565216,777.2,0.9, GPS         ,19/07/2018,22:28:31,13,0.2182,0.6277,-0.1043,0.4283,0.0813,0.0507,0.4648,0.0842,
Toolik,JULY 20 2018,ST,EX,C5.4,C5,0.6349,36,0.6349,0.2095,20.968,32.087,7.164,68.611395,-149.5564716,778.6,0.9, GPS         ,19/07/2018,22:28:42,16,0.2338,0.6461,0.1865,0.6236,0.0138,0.0071,0.0658,0.0111,
Toolik,JULY 20 2018,ST,EX,C5.5,C5,0.5792,37,0.5792,0.1812,21.387,30.857,8.222,68.6113933,-149.5564716,778.7,0.9, GPS         ,19/07/2018,22:29:02,10,0.206,0.5972,0.1672,0.5614,0.0102,0.0102,0.0563,0.0176,
Toolik,JULY 20 2018,ST,EX,C5.6,C5,0.6164,38,0.6164,0.2177,20.847,32.452,7.701,68.6113983,-149.5565083,777.9,0.9, GPS         ,19/07/2018,22:29:16,12,0.233,0.6288,0.209,0.6027,0.0069,0.0061,0.0317,0.0099,
