date ,year,region,site,treatment,block,species,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
7/26/2022,2022,toolik,DHT89,NFCT,1,DEAD BET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,ARC ALP,15.5,30,12,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,LED PAL,11,4.5,2.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,VAC VIT,7,3.5,2.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,EMP NIG,5,5.5,21,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,DEAD EV.,10,5,9,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,MOSS,5,3.5,5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,LICHEN,41,44,38,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,LITTER,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,BARE GR.,0,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,% LITTER,0,0,0,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,GRASS ex.,9,7,6.5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,BET NAN,15.5,19,6,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,DEAD BET,11.5,12,6,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,ARC ALP,0,1,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,VAC ULI,0,1,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,LED PAL,4,28,4.5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,VAC VIT,3.5,10,1.5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,EMP NIG,0,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,DEAD EV.,1,3.5,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,MOSS,9,2,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,LICHEN,7,2.5,1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,LITTER,40,21,12,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,BARE GR.,3.5,4,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,HOLES,2,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,TRAILS,1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,1,% LITTER,4,0,0,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,GRASS ex.,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,BET NAN,<1,<1,1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,DEAD BET,0,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,ARC ALP,6,9.5,11.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,VAC ULI,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,LED PAL,3.5,3,6,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,VAC VIT,<1,3.5,4.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,EMP NIG,3,9,12,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,PED LAP,0,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,DEAD EV.,7.5,8,12,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,MOSS,3.5,6,1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,LICHEN,25,22,25,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,LITTER,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,BARE GR.,2,2,2,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,Kal pro,33,29,23.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,1,Dia lap,5.5,1,0.5,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,ERI VAG,<1,1,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,GRASS ex.,19,5,8.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,BET NAN,0,21,38.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,DEAD BET,6,29.5,20,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,LED PAL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,VAC VIT,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,DEAD EV.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,MOSS,4.5,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,LICHEN,13.5,4,1.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,LITTER,59,30,34,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,BARE GR.,10,3,2.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,1,% LITTER,5,0,0,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,GRASS ex.,1,1.5,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,BET NAN,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,DEAD BET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,ARC ALP,13,10,13,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,VAC ULI,1,5,3.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,LED PAL,6,4,8.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,VAC VIT,3,3,3,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,EMP NIG,0,3.5,7,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,DEAD EV.,3.5,8,7,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,MOSS,1,1,1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,LICHEN,50,55,50.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,LITTER,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,2,Kal pro,12,3,0.5,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,ERI VAG,0,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,CAR BIG,4,2.5,2.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,GRASS ex.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,BET NAN,25,16,6.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,DEAD BET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,LED PAL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,VAC VIT,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,DEAD EV.,1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,MOSS,3,3,6.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,LICHEN,3.5,8.5,24.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,LITTER,22,30,52.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,BARE GR.,3,2,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,HOLES,0,1,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,% LITTER,0,3,4,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,2,Cha ang,34.5,30.5,10,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,GRASS ex.,<1,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,BET NAN,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,DEAD BET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,ARC ALP,26,24.5,24,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,VAC ULI,1.5,2,1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,LED PAL,12.5,2,5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,VAC VIT,1.5,2,3.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,EMP NIG,9.5,0,2.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,DEAD EV.,1.5,3,5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,MOSS,<1,2,3,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,LICHEN,21,44.5,33.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,LITTER,18,7,8,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,2,Kal pro,3,14,7.5,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,GRASS ex.,2,5.5,18,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,BET NAN,59.5,28,16,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,DEAD BET,9,4,2,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,LED PAL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,VAC VIT,1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,DEAD EV.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,MOSS,1.5,7.5,2,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,LICHEN,1.5,1.5,2,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,LITTER,17,42,56.5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,2,% LITTER,3,8,16,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,GRASS ex.,0,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,BET NAN,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,DEAD BET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,ARC ALP,11,13.5,20.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,VAC ULI,2,8,4,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,LED PAL,4,3,2,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,VAC VIT,2,2,1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,EMP NIG,<1,2,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,DEAD EV.,2,6,2,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,MOSS,3,2,3.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,LICHEN,32,42,30,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,LITTER,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,2,Kal pro,31,16,29,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,ERI VAG,0,<1,3,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,CAR BIG,7,15.5,3,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,GRASS ex.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,BET NAN,<1,2,10,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,DEAD BET,18,14,4.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,LED PAL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,VAC VIT,2,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,DEAD EV.,<1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,MOSS,1,1,1,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,LICHEN,2.5,6.5,3,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,LITTER,17.5,26,9.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,2,Cha ang,33,36,69,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,GRASS ex.,0,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,BET NAN,17,4.5,35,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,DEAD BET,4,1,1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,VAC ULI,<1,<1,3,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,LED PAL,4.5,10.5,4,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,VAC VIT,1.5,2,6,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,PED LAP,1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,DEAD EV.,1,1,1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,MOSS,0,<1,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,LICHEN,48,52,39,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,LITTER,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,3,Kal pro,14,18.5,3,,,,,
drop,,,,,,,,,,,,,,
