Treatment Start Year,Treatment End Year,Year,Site,Treatment,Block,Plot,Species Code,Relative Cover,Plant name or category,Accepted Latin Name or category
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,lichen,1.1,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,litter,9.2,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,bare,3.4,#REF!,Bare soil
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Bet nan,2.3,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Cas tet,6.9,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Emp nig,1.1,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Eri vag,4.6,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Led pal,5.7,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Pol bis,1.1,#REF!,Persicaria bistorta
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Rub cha,48.3,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,2,Vac vit,11.5,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,moss,1.1,#REF!,Mixed moss
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,lichen,1.1,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,litter,10,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,bare,5.6,#REF!,Bare soil
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Bet nan,1.1,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Car big,1.1,#REF!,Carex Bigelowii
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Cas tet,2.2,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Emp nig,7.8,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Eri vag,5.6,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Led pal,4.4,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Pol bis,1.1,#REF!,Persicaria bistorta
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Rub cha,51.1,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,3,Vac vit,7.8,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,moss,1.3,#REF!,Mixed moss
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,lichen,2.6,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,litter,10.3,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,bare,5.1,#REF!,Bare soil
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Bet nan,0.6,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Car big,0.6,#REF!,Carex Bigelowii
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Cas tet,7.7,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Emp nig,2.6,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Eri vag,6.4,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Led pal,9,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Pol bis,1.3,#REF!,Persicaria bistorta
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Rub cha,46.2,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Sal pul,1.3,#REF!,Salix pulchra
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,4,Vac vit,5.1,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,moss,1.3,#REF!,Mixed moss
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,lichen,6.7,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,litter,13.3,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,bare,5.3,#REF!,Bare soil
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Bet nan,8,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Cas tet,4,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Emp nig,2.7,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Eri vag,13.3,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Led pal,4,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Pol bis,2.7,#REF!,Persicaria bistorta
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Rub cha,33.3,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,Vac vit,4,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,5,St. D. Bet.,1.3,#REF!,Standing Dead Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,moss,3.5,#REF!,Mixed moss
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,lichen,12.7,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,litter,5.8,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,bare,9.2,#REF!,Bare soil
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Bet nan,3.5,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Car big,0.6,#REF!,Carex Bigelowii
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Cas tet,4.6,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Emp nig,3.5,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Eri vag,6.9,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Led pal,2.3,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Rub cha,28.9,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Sal pul,1.2,#REF!,Salix pulchra
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,Vac vit,15,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,6,vole litter,2.3,#REF!,vole litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,moss,1.3,#REF!,Mixed moss
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,lichen,0.6,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,litter,10.1,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Bet nan,11.4,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Cas tet,0.6,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Emp nig,5.1,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Eri vag,6.3,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Led pal,3.8,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Pol bis,1.3,#REF!,Persicaria bistorta
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Rub cha,40.5,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Sal pul,2.5,#REF!,Salix pulchra
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,7,Vac vit,16.5,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,moss,9,#REF!,Mixed moss
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,lichen,2.6,#REF!,Mixed Lichens
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,litter,6.5,#REF!,Mixed dead litter
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,bare,6.5,#REF!,Bare soil
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Bet nan,5.2,#REF!,Betula nana
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Cas tet,3.9,#REF!,Cassiope tetragona
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Emp nig,7.7,#REF!,Empetrum nigrum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Eri vag,15.5,#REF!,Eriophorum vaginatum
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Led pal,3.9,#REF!,Ledum palustre
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Pol bis,0.6,#REF!,Persicaria bistorta
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Rub cha,20.6,#REF!,Rubus chamaemorus
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Sal pul,2.6,#REF!,Salix pulchra
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,Vac vit,10.3,#REF!,Vaccinium vitis-idaea
1989,,2013,LTER Moist Acidic Tussock 1989,Phosphorus,4,8,vole litter,5.2,#REF!,vole litter
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,moss,13.6,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Bet nan,15.5,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Cas tet,1.9,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Emp nig,5.8,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Eri vag,36.9,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Led pal,18.4,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Rub cha,6.8,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,1,Vac vit,1,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,moss,22,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,lichen,2,#REF!,Mixed Lichens
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,And pol,1,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,Bet nan,11,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,Car big,5,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,Eri vag,26,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,Led pal,9,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,Rub cha,21,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,2,Vac vit,3,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,moss,12.7,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,And pol,0.5,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Bet nan,18.5,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Car big,2.9,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Emp nig,2,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Eri vag,27.3,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Led pal,13.7,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Rub cha,14.6,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Sal pul,2,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,3,Vac vit,5.9,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,moss,12.1,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,And pol,0.5,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Bet nan,17.8,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Car big,3.7,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Emp nig,4.7,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Eri vag,8.4,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Led pal,15,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Ped lap,0.5,#REF!,Pedicularis lapponica
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Rub cha,20.6,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Sal pul,8.4,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,4,Vac vit,8.4,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,moss,8.5,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,litter,4.2,#REF!,Mixed dead litter
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,And pol,2.1,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Bet nan,9.5,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Car big,4.2,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Cas tet,4.2,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Emp nig,9.5,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Eri vag,24.3,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Led pal,8.5,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Ped lap,0.5,#REF!,Pedicularis lapponica
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Rub cha,16.9,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Sal pul,2.1,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Vac uli,1.1,#REF!,Vaccinium uliginosum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,5,Vac vit,4.2,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,moss,8.2,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,And pol,1,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Bet nan,17.5,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Car big,2.1,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Cas tet,5.2,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Emp nig,6.2,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Eri vag,18.6,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Led pal,14.4,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Ped lap,1,#REF!,Pedicularis lapponica
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Rub cha,10.3,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Sal pul,6.2,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,6,Vac vit,9.3,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,moss,10.9,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,litter,0.5,#REF!,Mixed dead litter
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,And pol,2,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Bet nan,16.9,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Car big,3,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Cas tet,1,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Emp nig,3,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Eri vag,23.9,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Led pal,9,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Rub cha,11.9,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Sal pul,9,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,7,Vac vit,9,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,moss,8.4,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,lichen,2.1,#REF!,Mixed Lichens
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Bet nan,3.2,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Car big,2.1,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Emp nig,2.1,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Eri vag,58.9,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Led pal,7.4,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Rub cha,4.2,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,1,8,Vac vit,11.6,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,moss,19.6,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,And pol,1,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Bet nan,12.4,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Car big,5.2,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Cas tet,4.1,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Emp nig,11.3,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Eri vag,9.3,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Led pal,6.2,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Rub cha,18.6,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Sal pul,3.1,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,1,Vac vit,9.3,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,moss,17.7,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Bet nan,8,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Car big,8.8,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Cas tet,1.8,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Emp nig,3.5,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Eri vag,14.2,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Led pal,14.2,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Pol bis,3.5,#REF!,Persicaria bistorta
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Rub cha,18.6,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Sal pul,2.7,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,2,Vac vit,7.1,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,moss,12.1,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Bet nan,15,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Car big,6.5,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Cas tet,1.9,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Emp nig,5.6,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Eri vag,15.9,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Led pal,16.8,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Rub cha,15.9,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Sal pul,0.9,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,3,Vac vit,9.3,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,moss,8.5,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,lichen,0.9,#REF!,Mixed Lichens
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,litter,3.8,#REF!,Mixed dead litter
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Bet nan,13.2,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Car big,8.5,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Cas tet,0.9,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Emp nig,2.8,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Eri vag,20.8,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Led pal,11.3,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Ped lap,1.9,#REF!,Pedicularis lapponica
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Rub cha,12.3,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Sal pul,6.6,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,4,Vac vit,8.5,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,moss,10.7,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Bet nan,13.6,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Car big,7.8,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Cas tet,6.8,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Emp nig,4.9,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Eri vag,6.8,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Led pal,12.6,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Pol bis,1.9,#REF!,Persicaria bistorta
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Rub cha,10.7,#REF!,Rubus chamaemorus
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Sal pul,11.7,#REF!,Salix pulchra
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Vac uli,1.9,#REF!,Vaccinium uliginosum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,5,Vac vit,10.7,#REF!,Vaccinium vitis-idaea
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,moss,6.9,#REF!,Mixed moss
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,And pol,0.5,#REF!,Andromeda polifolia
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Bet nan,19.6,#REF!,Betula nana
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Car big,4.9,#REF!,Carex Bigelowii
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Cas tet,1,#REF!,Cassiope tetragona
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Emp nig,2.9,#REF!,Empetrum nigrum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Eri vag,24.5,#REF!,Eriophorum vaginatum
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Led pal,10.8,#REF!,Ledum palustre
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Ped lap,0.5,#REF!,Pedicularis lapponica
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Pol bis,1,#REF!,Persicaria bistorta
1989,,2014,LTER Moist Acidic Tussock 1989,Control,2,6,Rub cha,6.9,#REF!,Rubus chamaemorus
