"","year","site","treatment","treatment_code","block","quad_num","species","relcov","latin_name_or_catagory"
"1794",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"lichen",3.57142857142857,"Mixed Lichens"
"1795",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"lichen",15.3846153846154,"Mixed Lichens"
"1796",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"lichen",3.50877192982456,"Mixed Lichens"
"1797",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"lichen",2.87081339712919,"Mixed Lichens"
"1798",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"lichen",2.91970802919708,"Mixed Lichens"
"1799",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"lichen",3.40909090909091,"Mixed Lichens"
"1800",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"lichen",0.662251655629139,"Mixed Lichens"
"1801",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"litter",1.14942528735632,"Mixed dead litter"
"1802",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"litter",6.25,"Mixed dead litter"
"1803",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"litter",5.49450549450549,"Mixed dead litter"
"1804",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"litter",5.84795321637427,"Mixed dead litter"
"1805",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"litter",4.78468899521531,"Mixed dead litter"
"1806",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"litter",7.2992700729927,"Mixed dead litter"
"1807",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"litter",3.40909090909091,"Mixed dead litter"
"1808",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"litter",7.94701986754967,"Mixed dead litter"
"1809",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"moss",19.5402298850575,"Mixed moss"
"1810",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"moss",25,"Mixed moss"
"1811",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"moss",19.7802197802198,"Mixed moss"
"1812",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"moss",7.01754385964912,"Mixed moss"
"1813",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"moss",29.6650717703349,"Mixed moss"
"1814",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"moss",11.6788321167883,"Mixed moss"
"1815",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"moss",14.7727272727273,"Mixed moss"
"1816",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"moss",11.9205298013245,"Mixed moss"
"1817",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Ped lap",0.574712643678161,"Pedicularis lapponica"
"1818",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Ped lap",0.446428571428571,"Pedicularis lapponica"
"1819",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Ped lap",2.1978021978022,"Pedicularis lapponica"
"1820",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Ped lap",2.33918128654971,"Pedicularis lapponica"
"1821",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Ped lap",0.478468899521531,"Pedicularis lapponica"
"1822",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Ped lap",0.72992700729927,"Pedicularis lapponica"
"1823",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Ped lap",1.13636363636364,"Pedicularis lapponica"
"1824",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Ped lap",0.662251655629139,"Pedicularis lapponica"
"1825",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Pol bis",0.574712643678161,"Persicaria bistorta"
"1826",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Pol bis",0,"Persicaria bistorta"
"1827",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Pol bis",0.549450549450549,"Persicaria bistorta"
"1828",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Pol bis",0.584795321637427,"Persicaria bistorta"
"1829",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Pol bis",0,"Persicaria bistorta"
"1830",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Pol bis",0,"Persicaria bistorta"
"1831",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Pol bis",0.568181818181818,"Persicaria bistorta"
"1832",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Pol bis",0.662251655629139,"Persicaria bistorta"
"1833",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Rub cha",16.0919540229885,"Rubus chamaemorus"
"1834",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Rub cha",14.2857142857143,"Rubus chamaemorus"
"1835",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Rub cha",14.2857142857143,"Rubus chamaemorus"
"1836",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Rub cha",16.374269005848,"Rubus chamaemorus"
"1837",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Rub cha",5.74162679425837,"Rubus chamaemorus"
"1838",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Rub cha",2.91970802919708,"Rubus chamaemorus"
"1839",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Rub cha",5.68181818181818,"Rubus chamaemorus"
"1840",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Rub cha",10.5960264900662,"Rubus chamaemorus"
"1841",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Sal pul",0,"Salix pulchra"
"1842",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Sal pul",3.57142857142857,"Salix pulchra"
"1843",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Sal pul",7.69230769230769,"Salix pulchra"
"1844",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Sal pul",14.0350877192982,"Salix pulchra"
"1845",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Sal pul",0,"Salix pulchra"
"1846",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Sal pul",1.45985401459854,"Salix pulchra"
"1847",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Sal pul",11.3636363636364,"Salix pulchra"
"1848",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Sal pul",7.94701986754967,"Salix pulchra"
"1849",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"St D Bet",1.14942528735632,"Standing Dead Betula nana"
"1850",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"St D Bet",1.78571428571429,"Standing Dead Betula nana"
"1851",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"St D Bet",0.549450549450549,"Standing Dead Betula nana"
"1852",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"St D Bet",2.33918128654971,"Standing Dead Betula nana"
"1853",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"St D Bet",4.78468899521531,"Standing Dead Betula nana"
"1854",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"St D Bet",1.45985401459854,"Standing Dead Betula nana"
"1855",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"St D Bet",1.13636363636364,"Standing Dead Betula nana"
"1856",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"St D Bet",1.32450331125828,"Standing Dead Betula nana"
"1857",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Vac uli",0,"Vaccinium uliginosum"
"1858",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Vac uli",0,"Vaccinium uliginosum"
"1859",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Vac uli",0,"Vaccinium uliginosum"
"1860",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Vac uli",0,"Vaccinium uliginosum"
"1861",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Vac uli",0,"Vaccinium uliginosum"
"1862",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Vac uli",0,"Vaccinium uliginosum"
"1863",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Vac uli",0,"Vaccinium uliginosum"
"1864",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Vac uli",0,"Vaccinium uliginosum"
"1865",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Vac vit",5.74712643678161,"Vaccinium vitis-idaea"
"1866",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Vac vit",8.03571428571429,"Vaccinium vitis-idaea"
"1867",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Vac vit",4.3956043956044,"Vaccinium vitis-idaea"
"1868",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Vac vit",5.84795321637427,"Vaccinium vitis-idaea"
"1869",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Vac vit",5.74162679425837,"Vaccinium vitis-idaea"
"1870",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Vac vit",8.75912408759124,"Vaccinium vitis-idaea"
"1871",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Vac vit",7.95454545454545,"Vaccinium vitis-idaea"
"1872",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Vac vit",7.94701986754967,"Vaccinium vitis-idaea"
"1873",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Win kill",0.574712643678161,"Winter kill"
"1874",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Win kill",0,"Winter kill"
"1875",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Win kill",0,"Winter kill"
"1876",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Win kill",0,"Winter kill"
"1877",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Win kill",0,"Winter kill"
"1878",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Win kill",0,"Winter kill"
"1879",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Win kill",0,"Winter kill"
"1880",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Win kill",0,"Winter kill"
"1881",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"And pol",0,"Andromeda polifolia"
"1882",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"And pol",0,"Andromeda polifolia"
"1883",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"And pol",0.746268656716418,"Andromeda polifolia"
"1884",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"And pol",1.32450331125828,"Andromeda polifolia"
"1885",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"And pol",1.6,"Andromeda polifolia"
"1886",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"And pol",0.510204081632653,"Andromeda polifolia"
"1887",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"And pol",0,"Andromeda polifolia"
"1888",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"And pol",0,"Andromeda polifolia"
"1889",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"bare",0,"Bare soil"
"1890",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"bare",0,"Bare soil"
"1891",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"bare",0,"Bare soil"
"1892",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"bare",0,"Bare soil"
"1893",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"bare",0,"Bare soil"
"1894",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"bare",3.06122448979592,"Bare soil"
"1895",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"bare",0,"Bare soil"
"1896",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"bare",0,"Bare soil"
"1897",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Bet nan",8.38323353293413,"Betula nana"
"1898",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Bet nan",7.2289156626506,"Betula nana"
"1899",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Bet nan",8.95522388059701,"Betula nana"
"1900",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Bet nan",11.9205298013245,"Betula nana"
"1901",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Bet nan",0.8,"Betula nana"
"1902",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Bet nan",12.2448979591837,"Betula nana"
"1903",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Bet nan",16.4383561643836,"Betula nana"
"1904",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Bet nan",3.6036036036036,"Betula nana"
"1905",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Car big",0.598802395209581,"Carex Bigelowii"
"1906",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Car big",2.40963855421687,"Carex Bigelowii"
"1907",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Car big",0.746268656716418,"Carex Bigelowii"
"1908",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Car big",2.64900662251656,"Carex Bigelowii"
"1909",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Car big",0.8,"Carex Bigelowii"
"1910",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Car big",0,"Carex Bigelowii"
"1911",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Car big",2.73972602739726,"Carex Bigelowii"
"1912",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Car big",3.6036036036036,"Carex Bigelowii"
"1913",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Cas tet",16.7664670658683,"Cassiope tetragona"
"1914",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Cas tet",6.02409638554217,"Cassiope tetragona"
"1915",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Cas tet",5.97014925373134,"Cassiope tetragona"
"1916",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Cas tet",1.32450331125828,"Cassiope tetragona"
"1917",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Cas tet",0.8,"Cassiope tetragona"
"1918",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Cas tet",4.08163265306122,"Cassiope tetragona"
"1919",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Cas tet",5.47945205479452,"Cassiope tetragona"
"1920",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Cas tet",3.6036036036036,"Cassiope tetragona"
"1921",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Emp nig",2.39520958083832,"Empetrum nigrum"
"1922",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Emp nig",10.8433734939759,"Empetrum nigrum"
"1923",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Emp nig",5.97014925373134,"Empetrum nigrum"
"1924",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Emp nig",2.64900662251656,"Empetrum nigrum"
"1925",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Emp nig",3.2,"Empetrum nigrum"
"1926",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Emp nig",3.06122448979592,"Empetrum nigrum"
"1927",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Emp nig",1.36986301369863,"Empetrum nigrum"
"1928",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Emp nig",0,"Empetrum nigrum"
"1929",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Eri vag",10.7784431137725,"Eriophorum vaginatum"
"1930",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Eri vag",8.43373493975904,"Eriophorum vaginatum"
"1931",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Eri vag",11.9402985074627,"Eriophorum vaginatum"
"1932",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Eri vag",10.5960264900662,"Eriophorum vaginatum"
"1933",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Eri vag",16,"Eriophorum vaginatum"
"1934",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Eri vag",15.3061224489796,"Eriophorum vaginatum"
"1935",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Eri vag",19.1780821917808,"Eriophorum vaginatum"
"1936",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Eri vag",23.4234234234234,"Eriophorum vaginatum"
"1937",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Fr boil",0,"Soil Frost boil"
"1938",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Fr boil",0,"Soil Frost boil"
"1939",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Fr boil",0,"Soil Frost boil"
"1940",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Fr boil",0,"Soil Frost boil"
"1941",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Fr boil",0,"Soil Frost boil"
"1942",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Fr boil",0,"Soil Frost boil"
"1943",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Fr boil",0,"Soil Frost boil"
"1944",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Fr boil",0,"Soil Frost boil"
"1945",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Led pal",10.7784431137725,"Ledum palustre"
"1946",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Led pal",4.81927710843374,"Ledum palustre"
"1947",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Led pal",7.46268656716418,"Ledum palustre"
"1948",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Led pal",6.62251655629139,"Ledum palustre"
"1949",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Led pal",3.2,"Ledum palustre"
"1950",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Led pal",4.08163265306122,"Ledum palustre"
"1951",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Led pal",4.10958904109589,"Ledum palustre"
"1952",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Led pal",9.00900900900901,"Ledum palustre"
"1953",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"lichen",9.58083832335329,"Mixed Lichens"
"1954",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"lichen",7.2289156626506,"Mixed Lichens"
"1955",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"lichen",4.47761194029851,"Mixed Lichens"
"1956",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"lichen",2.64900662251656,"Mixed Lichens"
"1957",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"lichen",3.2,"Mixed Lichens"
"1958",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"lichen",3.06122448979592,"Mixed Lichens"
"1959",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"lichen",4.10958904109589,"Mixed Lichens"
"1960",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"lichen",16.2162162162162,"Mixed Lichens"
"1961",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"litter",8.38323353293413,"Mixed dead litter"
"1962",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"litter",9.63855421686747,"Mixed dead litter"
"1963",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"litter",10.4477611940298,"Mixed dead litter"
"1964",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"litter",9.27152317880795,"Mixed dead litter"
"1965",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"litter",6.4,"Mixed dead litter"
"1966",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"litter",6.12244897959184,"Mixed dead litter"
"1967",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"litter",8.21917808219178,"Mixed dead litter"
"1968",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"litter",10.8108108108108,"Mixed dead litter"
"1969",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"moss",10.7784431137725,"Mixed moss"
"1970",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"moss",8.43373493975904,"Mixed moss"
"1971",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"moss",11.9402985074627,"Mixed moss"
"1972",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"moss",22.5165562913907,"Mixed moss"
"1973",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"moss",16,"Mixed moss"
"1974",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"moss",14.2857142857143,"Mixed moss"
"1975",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"moss",21.9178082191781,"Mixed moss"
"1976",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"moss",9.00900900900901,"Mixed moss"
"1977",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Ped lap",0.598802395209581,"Pedicularis lapponica"
"1978",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Ped lap",1.20481927710843,"Pedicularis lapponica"
"1979",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Ped lap",0.746268656716418,"Pedicularis lapponica"
"1980",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,4,"Ped lap",0.662251655629139,"Pedicularis lapponica"
"1981",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,5,"Ped lap",1.6,"Pedicularis lapponica"
"1982",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,6,"Ped lap",0.510204081632653,"Pedicularis lapponica"
"1983",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,7,"Ped lap",0.684931506849315,"Pedicularis lapponica"
"1984",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,8,"Ped lap",0.900900900900901,"Pedicularis lapponica"
"1985",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,1,"Pol bis",2.39520958083832,"Persicaria bistorta"
"1986",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,2,"Pol bis",0.602409638554217,"Persicaria bistorta"
"1987",2019,"LTER Moist Acidic Tussock 1989","Control 2","CT2",4,3,"Pol bis",0.746268656716418,"Persicaria bistorta"
