"","year","region","site","treatment","quad","species","cover","func.group"
"1783",2019,"TL","IM","EX",4,"lichen",0,"Lichen"
"1784",2019,"TL","IM","EX",4,"litter",0.2,"Litter"
"1785",2019,"TL","IM","EX",4,"moss",0.031578947,"Moss"
"1786",2019,"TL","IM","EX",4,"Ped lap",0,"Forb"
"1787",2019,"TL","IM","EX",4,"Pol bis",0,"Forb"
"1788",2019,"TL","IM","EX",4,"Rub cha",0.147368421,"Forb"
"1789",2019,"TL","IM","EX",4,"Sal pul",0.094736842,"Deciduous shrubs"
"1790",2019,"TL","IM","EX",4,"std",0,"Standing dead"
"1791",2019,"TL","IM","EX",4,"Vac uli",0.052631579,"Deciduous shrubs"
"1792",2019,"TL","IM","EX",4,"Vac vit",0.042105263,"Evergreen shrubs"
"1793",2019,"TL","IM","EX",5,"And pol",0,"Evergreen shrubs"
"1794",2019,"TL","IM","EX",5,"bare",0,"Bare ground"
"1795",2019,"TL","IM","EX",5,"Bet nan",0.075268817,"Deciduous shrubs"
"1796",2019,"TL","IM","EX",5,"Car big",0.064516129,"Grass"
"1797",2019,"TL","IM","EX",5,"Cas tet",0.032258065,"Evergreen shrubs"
"1798",2019,"TL","IM","EX",5,"Emp nig",0,"Evergreen shrubs"
"1799",2019,"TL","IM","EX",5,"Eri vag",0.139784946,"Sedge"
"1800",2019,"TL","IM","EX",5,"flower",0,"Forb"
"1801",2019,"TL","IM","EX",5,"frost boil",0,"Bare ground"
"1802",2019,"TL","IM","EX",5,"Led pal",0,"Evergreen shrubs"
"1803",2019,"TL","IM","EX",5,"lichen",0,"Lichen"
"1804",2019,"TL","IM","EX",5,"litter",0.150537634,"Litter"
"1805",2019,"TL","IM","EX",5,"moss",0.064516129,"Moss"
"1806",2019,"TL","IM","EX",5,"Ped lap",0,"Forb"
"1807",2019,"TL","IM","EX",5,"Pol bis",0,"Forb"
"1808",2019,"TL","IM","EX",5,"Rub cha",0.23655914,"Forb"
"1809",2019,"TL","IM","EX",5,"Sal pul",0.107526882,"Deciduous shrubs"
"1810",2019,"TL","IM","EX",5,"std",0,"Standing dead"
"1811",2019,"TL","IM","EX",5,"Vac uli",0.086021505,"Deciduous shrubs"
"1812",2019,"TL","IM","EX",5,"Vac vit",0.043010753,"Evergreen shrubs"
"1813",2019,"TL","IM","EX",6,"And pol",0,"Evergreen shrubs"
"1814",2019,"TL","IM","EX",6,"bare",0,"Bare ground"
"1815",2019,"TL","IM","EX",6,"Bet nan",0.059405941,"Deciduous shrubs"
"1816",2019,"TL","IM","EX",6,"Car big",0.138613861,"Grass"
"1817",2019,"TL","IM","EX",6,"Cas tet",0.01980198,"Evergreen shrubs"
"1818",2019,"TL","IM","EX",6,"Emp nig",0,"Evergreen shrubs"
"1819",2019,"TL","IM","EX",6,"Eri vag",0.079207921,"Sedge"
"1820",2019,"TL","IM","EX",6,"flower",0.004950495,"Forb"
"1821",2019,"TL","IM","EX",6,"frost boil",0,"Bare ground"
"1822",2019,"TL","IM","EX",6,"Led pal",0.00990099,"Evergreen shrubs"
"1823",2019,"TL","IM","EX",6,"lichen",0,"Lichen"
"1824",2019,"TL","IM","EX",6,"litter",0.138613861,"Litter"
"1825",2019,"TL","IM","EX",6,"moss",0.069306931,"Moss"
"1826",2019,"TL","IM","EX",6,"Ped lap",0,"Forb"
"1827",2019,"TL","IM","EX",6,"Pol bis",0,"Forb"
"1828",2019,"TL","IM","EX",6,"Rub cha",0.158415842,"Forb"
"1829",2019,"TL","IM","EX",6,"Sal pul",0.217821782,"Deciduous shrubs"
"1830",2019,"TL","IM","EX",6,"std",0,"Standing dead"
"1831",2019,"TL","IM","EX",6,"Vac uli",0.03960396,"Deciduous shrubs"
"1832",2019,"TL","IM","EX",6,"Vac vit",0.059405941,"Evergreen shrubs"
"1833",2019,"TL","IM","EX",7,"And pol",0,"Evergreen shrubs"
"1834",2019,"TL","IM","EX",7,"bare",0,"Bare ground"
"1835",2019,"TL","IM","EX",7,"Bet nan",0.059701493,"Deciduous shrubs"
"1836",2019,"TL","IM","EX",7,"Car big",0.059701493,"Grass"
"1837",2019,"TL","IM","EX",7,"Cas tet",0.009950249,"Evergreen shrubs"
"1838",2019,"TL","IM","EX",7,"Emp nig",0,"Evergreen shrubs"
"1839",2019,"TL","IM","EX",7,"Eri vag",0.228855721,"Sedge"
"1840",2019,"TL","IM","EX",7,"flower",0.009950249,"Forb"
"1841",2019,"TL","IM","EX",7,"frost boil",0,"Bare ground"
"1842",2019,"TL","IM","EX",7,"Led pal",0.004975124,"Evergreen shrubs"
"1843",2019,"TL","IM","EX",7,"lichen",0,"Lichen"
"1844",2019,"TL","IM","EX",7,"litter",0.23880597,"Litter"
"1845",2019,"TL","IM","EX",7,"moss",0.07960199,"Moss"
"1846",2019,"TL","IM","EX",7,"Ped lap",0,"Forb"
"1847",2019,"TL","IM","EX",7,"Pol bis",0,"Forb"
"1848",2019,"TL","IM","EX",7,"Rub cha",0.089552239,"Forb"
"1849",2019,"TL","IM","EX",7,"Sal pul",0.139303483,"Deciduous shrubs"
"1850",2019,"TL","IM","EX",7,"std",0,"Standing dead"
"1851",2019,"TL","IM","EX",7,"Vac uli",0.059701493,"Deciduous shrubs"
"1852",2019,"TL","IM","EX",7,"Vac vit",0,"Evergreen shrubs"
"1853",2019,"TL","IM","EX",8,"And pol",0,"Evergreen shrubs"
"1854",2019,"TL","IM","EX",8,"bare",0,"Bare ground"
"1855",2019,"TL","IM","EX",8,"Bet nan",0.069767442,"Deciduous shrubs"
"1856",2019,"TL","IM","EX",8,"Car big",0,"Grass"
"1857",2019,"TL","IM","EX",8,"Cas tet",0,"Evergreen shrubs"
"1858",2019,"TL","IM","EX",8,"Emp nig",0,"Evergreen shrubs"
"1859",2019,"TL","IM","EX",8,"Eri vag",0.488372093,"Sedge"
"1860",2019,"TL","IM","EX",8,"flower",0,"Forb"
"1861",2019,"TL","IM","EX",8,"frost boil",0,"Bare ground"
"1862",2019,"TL","IM","EX",8,"Led pal",0,"Evergreen shrubs"
"1863",2019,"TL","IM","EX",8,"lichen",0.011627907,"Lichen"
"1864",2019,"TL","IM","EX",8,"litter",0.220930233,"Litter"
"1865",2019,"TL","IM","EX",8,"moss",0.093023256,"Moss"
"1866",2019,"TL","IM","EX",8,"Ped lap",0,"Forb"
"1867",2019,"TL","IM","EX",8,"Pol bis",0,"Forb"
"1868",2019,"TL","IM","EX",8,"Rub cha",0.058139535,"Forb"
"1869",2019,"TL","IM","EX",8,"Sal pul",0.011627907,"Deciduous shrubs"
"1870",2019,"TL","IM","EX",8,"std",0,"Standing dead"
"1871",2019,"TL","IM","EX",8,"Vac uli",0.034883721,"Deciduous shrubs"
"1872",2019,"TL","IM","EX",8,"Vac vit",0.011627907,"Evergreen shrubs"
"1873",2019,"TL","IM","PR",1,"And pol",0,"Evergreen shrubs"
"1874",2019,"TL","IM","PR",1,"bare",0.019512195,"Bare ground"
"1875",2019,"TL","IM","PR",1,"Bet nan",0.146341463,"Deciduous shrubs"
"1876",2019,"TL","IM","PR",1,"Car big",0.019512195,"Grass"
"1877",2019,"TL","IM","PR",1,"Cas tet",0.058536585,"Evergreen shrubs"
"1878",2019,"TL","IM","PR",1,"Emp nig",0,"Evergreen shrubs"
"1879",2019,"TL","IM","PR",1,"Eri vag",0.03902439,"Sedge"
"1880",2019,"TL","IM","PR",1,"frost boil",0,"Bare ground"
"1881",2019,"TL","IM","PR",1,"Led pal",0.058536585,"Evergreen shrubs"
"1882",2019,"TL","IM","PR",1,"lichen",0.019512195,"Lichen"
"1883",2019,"TL","IM","PR",1,"litter",0.087804878,"Litter"
"1884",2019,"TL","IM","PR",1,"moss",0.243902439,"Moss"
"1885",2019,"TL","IM","PR",1,"Ped lap",0,"Forb"
"1886",2019,"TL","IM","PR",1,"Ped sp",0.004878049,"Forb"
"1887",2019,"TL","IM","PR",1,"Pol bis",0,"Forb"
"1888",2019,"TL","IM","PR",1,"Rub cha",0.175609756,"Forb"
"1889",2019,"TL","IM","PR",1,"Sal pul",0.019512195,"Deciduous shrubs"
"1890",2019,"TL","IM","PR",1,"std",0.029268293,"Standing dead"
"1891",2019,"TL","IM","PR",1,"Vac uli",0,"Deciduous shrubs"
"1892",2019,"TL","IM","PR",1,"Vac vit",0.07804878,"Evergreen shrubs"
"1893",2019,"TL","IM","PR",1,"winterkill",0,"Standing dead"
"1894",2019,"TL","IM","PR",1,"winterkill",0,"Standing dead"
"1895",2019,"TL","IM","PR",2,"And pol",0,"Evergreen shrubs"
"1896",2019,"TL","IM","PR",2,"bare",0,"Bare ground"
"1897",2019,"TL","IM","PR",2,"Bet nan",0.097826087,"Deciduous shrubs"
"1898",2019,"TL","IM","PR",2,"Car big",0.02173913,"Grass"
"1899",2019,"TL","IM","PR",2,"Cas tet",0.010869565,"Evergreen shrubs"
"1900",2019,"TL","IM","PR",2,"Emp nig",0,"Evergreen shrubs"
"1901",2019,"TL","IM","PR",2,"Eri vag",0.184782609,"Sedge"
"1902",2019,"TL","IM","PR",2,"frost boil",0,"Bare ground"
"1903",2019,"TL","IM","PR",2,"Led pal",0.02173913,"Evergreen shrubs"
"1904",2019,"TL","IM","PR",2,"lichen",0.005434783,"Lichen"
"1905",2019,"TL","IM","PR",2,"litter",0.217391304,"Litter"
"1906",2019,"TL","IM","PR",2,"moss",0.217391304,"Moss"
"1907",2019,"TL","IM","PR",2,"Ped lap",0,"Forb"
"1908",2019,"TL","IM","PR",2,"Ped sp",0,"Forb"
"1909",2019,"TL","IM","PR",2,"Pol bis",0.010869565,"Forb"
"1910",2019,"TL","IM","PR",2,"Rub cha",0.065217391,"Forb"
"1911",2019,"TL","IM","PR",2,"Sal pul",0.054347826,"Deciduous shrubs"
"1912",2019,"TL","IM","PR",2,"std",0.02173913,"Standing dead"
"1913",2019,"TL","IM","PR",2,"Vac uli",0,"Deciduous shrubs"
"1914",2019,"TL","IM","PR",2,"Vac vit",0.065217391,"Evergreen shrubs"
"1915",2019,"TL","IM","PR",2,"winterkill",0,"Standing dead"
"1916",2019,"TL","IM","PR",2,"winterkill",0,"Standing dead"
"1917",2019,"TL","IM","PR",3,"And pol",0,"Evergreen shrubs"
"1918",2019,"TL","IM","PR",3,"bare",0.004830918,"Bare ground"
"1919",2019,"TL","IM","PR",3,"Bet nan",0.106280193,"Deciduous shrubs"
"1920",2019,"TL","IM","PR",3,"Car big",0.019323671,"Grass"
"1921",2019,"TL","IM","PR",3,"Cas tet",0,"Evergreen shrubs"
"1922",2019,"TL","IM","PR",3,"Emp nig",0,"Evergreen shrubs"
"1923",2019,"TL","IM","PR",3,"Eri vag",0.048309179,"Sedge"
"1924",2019,"TL","IM","PR",3,"frost boil",0,"Bare ground"
"1925",2019,"TL","IM","PR",3,"Led pal",0.009661836,"Evergreen shrubs"
"1926",2019,"TL","IM","PR",3,"lichen",0.019323671,"Lichen"
"1927",2019,"TL","IM","PR",3,"litter",0.038647343,"Litter"
"1928",2019,"TL","IM","PR",3,"moss",0.502415459,"Moss"
"1929",2019,"TL","IM","PR",3,"Ped lap",0,"Forb"
"1930",2019,"TL","IM","PR",3,"Ped sp",0.009661836,"Forb"
"1931",2019,"TL","IM","PR",3,"Pol bis",0.019323671,"Forb"
"1932",2019,"TL","IM","PR",3,"Rub cha",0.028985507,"Forb"
"1933",2019,"TL","IM","PR",3,"Sal pul",0.028985507,"Deciduous shrubs"
"1934",2019,"TL","IM","PR",3,"std",0.019323671,"Standing dead"
"1935",2019,"TL","IM","PR",3,"Vac uli",0,"Deciduous shrubs"
"1936",2019,"TL","IM","PR",3,"Vac vit",0.086956522,"Evergreen shrubs"
"1937",2019,"TL","IM","PR",3,"winterkill",0,"Standing dead"
"1938",2019,"TL","IM","PR",3,"winterkill",0.019323671,"Standing dead"
"1939",2019,"TL","IM","PR",4,"And pol",0,"Evergreen shrubs"
"1940",2019,"TL","IM","PR",4,"bare",0.01826484,"Bare ground"
"1941",2019,"TL","IM","PR",4,"Bet nan",0.191780822,"Deciduous shrubs"
"1942",2019,"TL","IM","PR",4,"Car big",0.02739726,"Grass"
"1943",2019,"TL","IM","PR",4,"Cas tet",0.00913242,"Evergreen shrubs"
"1944",2019,"TL","IM","PR",4,"Emp nig",0,"Evergreen shrubs"
"1945",2019,"TL","IM","PR",4,"Eri vag",0.091324201,"Sedge"
"1946",2019,"TL","IM","PR",4,"frost boil",0,"Bare ground"
"1947",2019,"TL","IM","PR",4,"Led pal",0.01826484,"Evergreen shrubs"
"1948",2019,"TL","IM","PR",4,"lichen",0.00456621,"Lichen"
"1949",2019,"TL","IM","PR",4,"litter",0.146118721,"Litter"
"1950",2019,"TL","IM","PR",4,"moss",0.173515982,"Moss"
"1951",2019,"TL","IM","PR",4,"Ped lap",0,"Forb"
"1952",2019,"TL","IM","PR",4,"Ped sp",0.00456621,"Forb"
"1953",2019,"TL","IM","PR",4,"Pol bis",0.00456621,"Forb"
"1954",2019,"TL","IM","PR",4,"Rub cha",0.118721461,"Forb"
"1955",2019,"TL","IM","PR",4,"Sal pul",0.02739726,"Deciduous shrubs"
"1956",2019,"TL","IM","PR",4,"std",0,"Standing dead"
"1957",2019,"TL","IM","PR",4,"Vac uli",0.0456621,"Deciduous shrubs"
"1958",2019,"TL","IM","PR",4,"Vac vit",0.063926941,"Evergreen shrubs"
"1959",2019,"TL","IM","PR",4,"winterkill",0,"Standing dead"
"1960",2019,"TL","IM","PR",4,"winterkill",0,"Standing dead"
"1961",2019,"TL","IM","PR",5,"And pol",0,"Evergreen shrubs"
"1962",2019,"TL","IM","PR",5,"bare",0,"Bare ground"
"1963",2019,"TL","IM","PR",5,"Bet nan",0.15920398,"Deciduous shrubs"
"1964",2019,"TL","IM","PR",5,"Car big",0.004975124,"Grass"
"1965",2019,"TL","IM","PR",5,"Cas tet",0.009950249,"Evergreen shrubs"
"1966",2019,"TL","IM","PR",5,"Emp nig",0,"Evergreen shrubs"
"1967",2019,"TL","IM","PR",5,"Eri vag",0.119402985,"Sedge"
"1968",2019,"TL","IM","PR",5,"frost boil",0,"Bare ground"
"1969",2019,"TL","IM","PR",5,"Led pal",0.019900498,"Evergreen shrubs"
"1970",2019,"TL","IM","PR",5,"lichen",0.019900498,"Lichen"
"1971",2019,"TL","IM","PR",5,"litter",0.07960199,"Litter"
"1972",2019,"TL","IM","PR",5,"moss",0.288557214,"Moss"
"1973",2019,"TL","IM","PR",5,"Ped lap",0,"Forb"
"1974",2019,"TL","IM","PR",5,"Ped sp",0.019900498,"Forb"
"1975",2019,"TL","IM","PR",5,"Pol bis",0,"Forb"
"1976",2019,"TL","IM","PR",5,"Rub cha",0.139303483,"Forb"
"1977",2019,"TL","IM","PR",5,"Sal pul",0,"Deciduous shrubs"
"1978",2019,"TL","IM","PR",5,"std",0,"Standing dead"
"1979",2019,"TL","IM","PR",5,"Vac uli",0.039800995,"Deciduous shrubs"
"1980",2019,"TL","IM","PR",5,"Vac vit",0.049751244,"Evergreen shrubs"
"1981",2019,"TL","IM","PR",5,"winterkill",0,"Standing dead"
"1982",2019,"TL","IM","PR",5,"winterkill",0.009950249,"Standing dead"
"1983",2019,"TL","IM","PR",6,"And pol",0,"Evergreen shrubs"
"1984",2019,"TL","IM","PR",6,"bare",0.004830918,"Bare ground"
"1985",2019,"TL","IM","PR",6,"Bet nan",0.222222222,"Deciduous shrubs"
"1986",2019,"TL","IM","PR",6,"Car big",0.048309179,"Grass"
"1987",2019,"TL","IM","PR",6,"Cas tet",0.038647343,"Evergreen shrubs"
"1988",2019,"TL","IM","PR",6,"Emp nig",0,"Evergreen shrubs"
"1989",2019,"TL","IM","PR",6,"Eri vag",0.06763285,"Sedge"
"1990",2019,"TL","IM","PR",6,"frost boil",0,"Bare ground"
"1991",2019,"TL","IM","PR",6,"Led pal",0.048309179,"Evergreen shrubs"
"1992",2019,"TL","IM","PR",6,"lichen",0.028985507,"Lichen"
"1993",2019,"TL","IM","PR",6,"litter",0.086956522,"Litter"
"1994",2019,"TL","IM","PR",6,"moss",0.173913043,"Moss"
"1995",2019,"TL","IM","PR",6,"Ped lap",0,"Forb"
"1996",2019,"TL","IM","PR",6,"Ped sp",0.009661836,"Forb"
"1997",2019,"TL","IM","PR",6,"Pol bis",0,"Forb"
"1998",2019,"TL","IM","PR",6,"Rub cha",0.144927536,"Forb"
"1999",2019,"TL","IM","PR",6,"Sal pul",0,"Deciduous shrubs"
"2000",2019,"TL","IM","PR",6,"std",0,"Standing dead"
"2001",2019,"TL","IM","PR",6,"Vac uli",0,"Deciduous shrubs"
"2002",2019,"TL","IM","PR",6,"Vac vit",0.106280193,"Evergreen shrubs"
"2003",2019,"TL","IM","PR",6,"winterkill",0,"Standing dead"
"2004",2019,"TL","IM","PR",6,"winterkill",0,"Standing dead"
"2005",2019,"TL","IM","PR",7,"And pol",0,"Evergreen shrubs"
"2006",2019,"TL","IM","PR",7,"bare",0,"Bare ground"
"2007",2019,"TL","IM","PR",7,"Bet nan",0.13592233,"Deciduous shrubs"
"2008",2019,"TL","IM","PR",7,"Car big",0.038834951,"Grass"
"2009",2019,"TL","IM","PR",7,"Cas tet",0.097087379,"Evergreen shrubs"
"2010",2019,"TL","IM","PR",7,"Emp nig",0,"Evergreen shrubs"
"2011",2019,"TL","IM","PR",7,"Eri vag",0.194174757,"Sedge"
"2012",2019,"TL","IM","PR",7,"frost boil",0,"Bare ground"
"2013",2019,"TL","IM","PR",7,"Led pal",0.029126214,"Evergreen shrubs"
"2014",2019,"TL","IM","PR",7,"lichen",0.019417476,"Lichen"
"2015",2019,"TL","IM","PR",7,"litter",0.097087379,"Litter"
"2016",2019,"TL","IM","PR",7,"moss",0.087378641,"Moss"
"2017",2019,"TL","IM","PR",7,"Ped lap",0,"Forb"
"2018",2019,"TL","IM","PR",7,"Ped sp",0.004854369,"Forb"
"2019",2019,"TL","IM","PR",7,"Pol bis",0,"Forb"
"2020",2019,"TL","IM","PR",7,"Rub cha",0.126213592,"Forb"
"2021",2019,"TL","IM","PR",7,"Sal pul",0.004854369,"Deciduous shrubs"
"2022",2019,"TL","IM","PR",7,"std",0,"Standing dead"
"2023",2019,"TL","IM","PR",7,"Vac uli",0,"Deciduous shrubs"
"2024",2019,"TL","IM","PR",7,"Vac vit",0.155339806,"Evergreen shrubs"
"2025",2019,"TL","IM","PR",7,"winterkill",0,"Standing dead"
"2026",2019,"TL","IM","PR",7,"winterkill",0,"Standing dead"
"2027",2019,"TL","IM","PR",8,"And pol",0,"Evergreen shrubs"
"2028",2019,"TL","IM","PR",8,"bare",0.006369427,"Bare ground"
"2029",2019,"TL","IM","PR",8,"Bet nan",0.21656051,"Deciduous shrubs"
"2030",2019,"TL","IM","PR",8,"Car big",0,"Grass"
"2031",2019,"TL","IM","PR",8,"Cas tet",0,"Evergreen shrubs"
"2032",2019,"TL","IM","PR",8,"Emp nig",0,"Evergreen shrubs"
"2033",2019,"TL","IM","PR",8,"Eri vag",0.152866242,"Sedge"
"2034",2019,"TL","IM","PR",8,"frost boil",0,"Bare ground"
"2035",2019,"TL","IM","PR",8,"Led pal",0.012738854,"Evergreen shrubs"
"2036",2019,"TL","IM","PR",8,"lichen",0.063694268,"Lichen"
"2037",2019,"TL","IM","PR",8,"litter",0.076433121,"Litter"
"2038",2019,"TL","IM","PR",8,"moss",0.178343949,"Moss"
"2039",2019,"TL","IM","PR",8,"Ped lap",0,"Forb"
"2040",2019,"TL","IM","PR",8,"Ped sp",0.006369427,"Forb"
"2041",2019,"TL","IM","PR",8,"Pol bis",0.006369427,"Forb"
"2042",2019,"TL","IM","PR",8,"Rub cha",0.076433121,"Forb"
"2043",2019,"TL","IM","PR",8,"Sal pul",0,"Deciduous shrubs"
"2044",2019,"TL","IM","PR",8,"std",0,"Standing dead"
"2045",2019,"TL","IM","PR",8,"Vac uli",0,"Deciduous shrubs"
"2046",2019,"TL","IM","PR",8,"Vac vit",0.152866242,"Evergreen shrubs"
"2047",2019,"TL","IM","PR",8,"winterkill",0,"Standing dead"
"2048",2019,"TL","IM","PR",8,"winterkill",0.012738854,"Standing dead"
"2049",2019,"TL","IM","PU",1,"And pol",0,"Evergreen shrubs"
"2050",2019,"TL","IM","PU",1,"bare",0.038095238,"Bare ground"
"2051",2019,"TL","IM","PU",1,"Bet nan",0.038095238,"Deciduous shrubs"
"2052",2019,"TL","IM","PU",1,"Car big",0.057142857,"Grass"
"2053",2019,"TL","IM","PU",1,"Cas tet",0,"Evergreen shrubs"
"2054",2019,"TL","IM","PU",1,"Emp nig",0,"Evergreen shrubs"
"2055",2019,"TL","IM","PU",1,"Eri vag",0.076190476,"Sedge"
"2056",2019,"TL","IM","PU",1,"frost boil",0,"Bare ground"
"2057",2019,"TL","IM","PU",1,"Led pal",0.00952381,"Evergreen shrubs"
"2058",2019,"TL","IM","PU",1,"lichen",0.038095238,"Lichen"
"2059",2019,"TL","IM","PU",1,"litter",0.095238095,"Litter"
"2060",2019,"TL","IM","PU",1,"moss",0.219047619,"Moss"
"2061",2019,"TL","IM","PU",1,"Ped lap",0,"Forb"
"2062",2019,"TL","IM","PU",1,"Ped sp",0.004761905,"Forb"
"2063",2019,"TL","IM","PU",1,"Pol bis",0.00952381,"Forb"
"2064",2019,"TL","IM","PU",1,"Rub cha",0.038095238,"Forb"
"2065",2019,"TL","IM","PU",1,"Sal pul",0.028571429,"Deciduous shrubs"
"2066",2019,"TL","IM","PU",1,"Sal ret",0,"Deciduous shrubs"
"2067",2019,"TL","IM","PU",1,"std",0,"Standing dead"
"2068",2019,"TL","IM","PU",1,"std",0,"Standing dead"
"2069",2019,"TL","IM","PU",1,"std",0.00952381,"Standing dead"
"2070",2019,"TL","IM","PU",1,"Vac uli",0.095238095,"Deciduous shrubs"
"2071",2019,"TL","IM","PU",1,"Vac vit",0.19047619,"Evergreen shrubs"
"2072",2019,"TL","IM","PU",2,"And pol",0,"Evergreen shrubs"
"2073",2019,"TL","IM","PU",2,"bare",0,"Bare ground"
"2074",2019,"TL","IM","PU",2,"Bet nan",0.038277512,"Deciduous shrubs"
"2075",2019,"TL","IM","PU",2,"Car big",0.066985646,"Grass"
"2076",2019,"TL","IM","PU",2,"Cas tet",0.028708134,"Evergreen shrubs"
"2077",2019,"TL","IM","PU",2,"Emp nig",0,"Evergreen shrubs"
"2078",2019,"TL","IM","PU",2,"Eri vag",0.114832536,"Sedge"
"2079",2019,"TL","IM","PU",2,"frost boil",0,"Bare ground"
"2080",2019,"TL","IM","PU",2,"Led pal",0.019138756,"Evergreen shrubs"
"2081",2019,"TL","IM","PU",2,"lichen",0.019138756,"Lichen"
"2082",2019,"TL","IM","PU",2,"litter",0.133971292,"Litter"
"2083",2019,"TL","IM","PU",2,"moss",0.277511962,"Moss"
"2084",2019,"TL","IM","PU",2,"Ped lap",0,"Forb"
"2085",2019,"TL","IM","PU",2,"Ped sp",0.004784689,"Forb"
"2086",2019,"TL","IM","PU",2,"Pol bis",0,"Forb"
"2087",2019,"TL","IM","PU",2,"Rub cha",0.114832536,"Forb"
"2088",2019,"TL","IM","PU",2,"Sal pul",0.066985646,"Deciduous shrubs"
"2089",2019,"TL","IM","PU",2,"Sal ret",0,"Deciduous shrubs"
"2090",2019,"TL","IM","PU",2,"std",0,"Standing dead"
"2091",2019,"TL","IM","PU",2,"std",0,"Standing dead"
"2092",2019,"TL","IM","PU",2,"std",0,"Standing dead"
"2093",2019,"TL","IM","PU",2,"Vac uli",0.057416268,"Deciduous shrubs"
"2094",2019,"TL","IM","PU",2,"Vac vit",0.057416268,"Evergreen shrubs"
"2095",2019,"TL","IM","PU",3,"And pol",0,"Evergreen shrubs"
"2096",2019,"TL","IM","PU",3,"bare",0.021052632,"Bare ground"
"2097",2019,"TL","IM","PU",3,"Bet nan",0.063157895,"Deciduous shrubs"
"2098",2019,"TL","IM","PU",3,"Car big",0.031578947,"Grass"
"2099",2019,"TL","IM","PU",3,"Cas tet",0.021052632,"Evergreen shrubs"
"2100",2019,"TL","IM","PU",3,"Emp nig",0,"Evergreen shrubs"
"2101",2019,"TL","IM","PU",3,"Eri vag",0.094736842,"Sedge"
"2102",2019,"TL","IM","PU",3,"frost boil",0,"Bare ground"
"2103",2019,"TL","IM","PU",3,"Led pal",0,"Evergreen shrubs"
"2104",2019,"TL","IM","PU",3,"lichen",0.031578947,"Lichen"
"2105",2019,"TL","IM","PU",3,"litter",0.073684211,"Litter"
"2106",2019,"TL","IM","PU",3,"moss",0.347368421,"Moss"
"2107",2019,"TL","IM","PU",3,"Ped lap",0,"Forb"
"2108",2019,"TL","IM","PU",3,"Ped sp",0.010526316,"Forb"
"2109",2019,"TL","IM","PU",3,"Pol bis",0,"Forb"
"2110",2019,"TL","IM","PU",3,"Rub cha",0.042105263,"Forb"
"2111",2019,"TL","IM","PU",3,"Sal pul",0.042105263,"Deciduous shrubs"
"2112",2019,"TL","IM","PU",3,"Sal ret",0,"Deciduous shrubs"
"2113",2019,"TL","IM","PU",3,"std",0,"Standing dead"
"2114",2019,"TL","IM","PU",3,"std",0,"Standing dead"
"2115",2019,"TL","IM","PU",3,"std",0.010526316,"Standing dead"
"2116",2019,"TL","IM","PU",3,"Vac uli",0.147368421,"Deciduous shrubs"
"2117",2019,"TL","IM","PU",3,"Vac vit",0.063157895,"Evergreen shrubs"
"2118",2019,"TL","IM","PU",4,"And pol",0,"Evergreen shrubs"
"2119",2019,"TL","IM","PU",4,"bare",0.011049724,"Bare ground"
"2120",2019,"TL","IM","PU",4,"Bet nan",0.044198895,"Deciduous shrubs"
"2121",2019,"TL","IM","PU",4,"Car big",0.011049724,"Grass"
"2122",2019,"TL","IM","PU",4,"Cas tet",0.033149171,"Evergreen shrubs"
"2123",2019,"TL","IM","PU",4,"Emp nig",0,"Evergreen shrubs"
"2124",2019,"TL","IM","PU",4,"Eri vag",0.110497238,"Sedge"
"2125",2019,"TL","IM","PU",4,"frost boil",0,"Bare ground"
"2126",2019,"TL","IM","PU",4,"Led pal",0,"Evergreen shrubs"
"2127",2019,"TL","IM","PU",4,"lichen",0.08839779,"Lichen"
"2128",2019,"TL","IM","PU",4,"litter",0.132596685,"Litter"
"2129",2019,"TL","IM","PU",4,"moss",0.243093923,"Moss"
"2130",2019,"TL","IM","PU",4,"Ped lap",0,"Forb"
"2131",2019,"TL","IM","PU",4,"Ped sp",0.011049724,"Forb"
"2132",2019,"TL","IM","PU",4,"Pol bis",0.005524862,"Forb"
"2133",2019,"TL","IM","PU",4,"Rub cha",0.077348066,"Forb"
"2134",2019,"TL","IM","PU",4,"Sal pul",0.033149171,"Deciduous shrubs"
"2135",2019,"TL","IM","PU",4,"Sal ret",0,"Deciduous shrubs"
"2136",2019,"TL","IM","PU",4,"std",0,"Standing dead"
"2137",2019,"TL","IM","PU",4,"std",0,"Standing dead"
"2138",2019,"TL","IM","PU",4,"std",0,"Standing dead"
"2139",2019,"TL","IM","PU",4,"Vac uli",0.121546961,"Deciduous shrubs"
"2140",2019,"TL","IM","PU",4,"Vac vit",0.044198895,"Evergreen shrubs"
"2141",2019,"TL","IM","PU",5,"And pol",0,"Evergreen shrubs"
"2142",2019,"TL","IM","PU",5,"bare",0.005263158,"Bare ground"
"2143",2019,"TL","IM","PU",5,"Bet nan",0.010526316,"Deciduous shrubs"
"2144",2019,"TL","IM","PU",5,"Car big",0.021052632,"Grass"
"2145",2019,"TL","IM","PU",5,"Cas tet",0.052631579,"Evergreen shrubs"
"2146",2019,"TL","IM","PU",5,"Emp nig",0,"Evergreen shrubs"
"2147",2019,"TL","IM","PU",5,"Eri vag",0.147368421,"Sedge"
"2148",2019,"TL","IM","PU",5,"frost boil",0,"Bare ground"
"2149",2019,"TL","IM","PU",5,"Led pal",0,"Evergreen shrubs"
